transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENSMUST00000030475.3	ENSMUSG00000028706	100	0	0	0	0	NA	NA	NA
ENSMUST00000030471.9	ENSMUSG00000028703	140	2	1	1	18	14	32	63
ENSMUST00000120083.8	ENSMUSG00000028700	651	8	0	1	215	76	60	14
ENSMUST00000239177.2	ENSMUSG00000003810	208	5	0	1	53	20	38	58
ENSMUST00000106479.8	ENSMUSG00000028696	152	1	0	1	7	7	116	12
ENSMUST00000069674.6	ENSMUSG00000055900	157	1	1	1	15	15	53	56
ENSMUST00000030460.15	ENSMUSG00000034042	1242	18	1	1	181	51	75	17
ENSMUST00000030457.12	ENSMUSG00000028693	107	0	0	0	0	NA	NA	NA
ENSMUST00000030455.15	ENSMUSG00000028692	348	1	1	1	48	48	49	152
ENSMUST00000030451.10	ENSMUSG00000028688	121	0	0	0	0	NA	NA	NA
ENSMUST00000044823.4	ENSMUSG00000033948	84	0	0	0	0	NA	NA	NA
ENSMUST00000050067.10	ENSMUSG00000046861	86	0	0	0	0	NA	NA	NA
ENSMUST00000106448.9	ENSMUSG00000028683	85	0	0	0	0	NA	NA	NA
ENSMUST00000076859.12	ENSMUSG00000028680	99	0	0	0	0	NA	NA	NA
ENSMUST00000106436.8	ENSMUSG00000028678	341	1	0	1	1	1	34	301
ENSMUST00000062824.12	ENSMUSG00000048772	123	0	0	0	0	NA	NA	NA
ENSMUST00000094853.9	ENSMUSG00000028677	236	0	0	0	0	NA	NA	NA
ENSMUST00000037127.15	ENSMUSG00000033423	231	0	0	0	0	NA	NA	NA
ENSMUST00000102687.4	ENSMUSG00000009640	105	0	0	0	0	NA	NA	NA
ENSMUST00000063857.11	ENSMUSG00000028542	190	0	0	0	0	NA	NA	NA
ENSMUST00000030266.12	ENSMUSG00000028541	480	2	2	1	39	23	123	214
ENSMUST00000030265.4	ENSMUSG00000028540	176	1	0	1	36	36	27	38
ENSMUST00000036156.6	ENSMUSG00000033365	628	3	0	1	37	19	244	74
ENSMUST00000106406.9	ENSMUSG00000033326	195	1	0	1	11	11	13	146
ENSMUST00000049074.13	ENSMUSG00000033295	351	1	0	1	27	27	198	69
ENSMUST00000006557.13	ENSMUSG00000006390	137	1	0	1	32	32	33	5
ENSMUST00000030398.10	ENSMUSG00000028645	244	1	0	1	5	5	49	177
ENSMUST00000052715.10	ENSMUSG00000045268	820	7	0	1	201	96	12	46
ENSMUST00000030395.9	ENSMUSG00000028643	217	0	0	0	0	NA	NA	NA
ENSMUST00000079644.13	ENSMUSG00000028639	241	2	1	1	71	44	22	64
ENSMUST00000030385.13	ENSMUSG00000028636	67	0	0	0	0	NA	NA	NA
ENSMUST00000044564.15	ENSMUSG00000032998	202	1	0	1	53	53	22	18
ENSMUST00000000087.13	ENSMUSG00000000085	433	6	2	1	74	23	96	67
ENSMUST00000094814.6	ENSMUSG00000070803	231	0	0	0	0	NA	NA	NA
ENSMUST00000120779.8	ENSMUSG00000032897	259	4	0	1	80	46	54	2
ENSMUST00000030375.9	ENSMUSG00000028629	525	4	0	1	86	60	188	37
ENSMUST00000043200.8	ENSMUSG00000032870	396	0	0	0	0	NA	NA	NA
ENSMUST00000058754.9	ENSMUSG00000043207	242	1	0	1	3	3	119	111
ENSMUST00000069533.12	ENSMUSG00000028656	108	0	0	0	0	NA	NA	NA
ENSMUST00000030408.12	ENSMUSG00000028655	155	0	0	0	0	NA	NA	NA
ENSMUST00000106243.8	ENSMUSG00000011257	790	0	0	0	0	NA	NA	NA
ENSMUST00000102636.4	ENSMUSG00000023075	181	0	0	0	0	NA	NA	NA
ENSMUST00000030399.7	ENSMUSG00000028646	88	0	0	0	0	NA	NA	NA
ENSMUST00000030738.8	ENSMUSG00000028907	98	0	0	0	0	NA	NA	NA
ENSMUST00000038684.6	ENSMUSG00000032643	153	0	0	0	0	NA	NA	NA
ENSMUST00000094782.10	ENSMUSG00000028894	137	2	0	1	12	11	3	9
ENSMUST00000106193.8	ENSMUSG00000028890	490	3	0	1	176	100	144	3
ENSMUST00000102628.11	ENSMUSG00000028889	96	0	0	0	0	NA	NA	NA
ENSMUST00000084296.10	ENSMUSG00000028873	235	0	0	0	0	NA	NA	NA
ENSMUST00000052183.7	ENSMUSG00000050213	81	0	0	0	0	NA	NA	NA
ENSMUST00000036188.8	ENSMUSG00000042677	108	1	2	1	1	1	37	3
ENSMUST00000035497.5	ENSMUSG00000042616	116	1	0	1	3	3	35	69
ENSMUST00000055575.8	ENSMUSG00000050188	211	0	1	1	0	NA	201	NA
ENSMUST00000094761.11	ENSMUSG00000042608	183	2	0	1	22	17	14	21
ENSMUST00000052876.3	ENSMUSG00000050212	983	8	0	1	130	26	132	98
ENSMUST00000080919.12	ENSMUSG00000043962	208	0	0	0	0	NA	NA	NA
ENSMUST00000061143.15	ENSMUSG00000028849	221	1	0	1	17	17	132	35
ENSMUST00000030660.9	ENSMUSG00000028847	171	0	0	0	0	NA	NA	NA
ENSMUST00000048391.15	ENSMUSG00000042489	179	0	0	0	0	NA	NA	NA
ENSMUST00000030642.3	ENSMUSG00000028837	125	0	0	0	0	NA	NA	NA
ENSMUST00000030637.14	ENSMUSG00000028833	406	2	0	1	66	64	153	58
ENSMUST00000047431.11	ENSMUSG00000028830	254	3	0	1	25	18	0	34
ENSMUST00000106108.9	ENSMUSG00000042446	281	0	0	0	0	NA	NA	NA
ENSMUST00000030623.8	ENSMUSG00000028820	93	0	0	0	0	NA	NA	NA
ENSMUST00000142029.2	ENSMUSG00000042380	120	0	1	1	0	NA	115	NA
ENSMUST00000097877.9	ENSMUSG00000061894	214	3	0	1	27	16	35	19
ENSMUST00000106079.10	ENSMUSG00000028796	336	2	0	1	36	34	145	20
ENSMUST00000106072.9	ENSMUSG00000028799	122	0	0	0	0	NA	NA	NA
ENSMUST00000035667.9	ENSMUSG00000041000	582	0	0	0	0	NA	NA	NA
ENSMUST00000106068.8	ENSMUSG00000028789	338	2	0	1	37	28	97	135
ENSMUST00000030583.13	ENSMUSG00000028792	120	2	0	1	20	10	15	38
ENSMUST00000106061.9	ENSMUSG00000040928	290	0	0	0	0	NA	NA	NA
ENSMUST00000106054.4	ENSMUSG00000028811	256	2	1	1	38	21	22	107
ENSMUST00000052602.6	ENSMUSG00000050390	97	1	0	1	8	8	32	38
ENSMUST00000102598.4	ENSMUSG00000057236	137	0	0	0	0	NA	NA	NA
ENSMUST00000048162.10	ENSMUSG00000040859	114	1	2	1	18	18	36	21
ENSMUST00000062356.7	ENSMUSG00000047945	249	0	0	0	0	NA	NA	NA
ENSMUST00000046425.16	ENSMUSG00000053841	101	0	0	0	0	NA	NA	NA
ENSMUST00000102590.11	ENSMUSG00000003731	87	0	0	0	0	NA	NA	NA
ENSMUST00000066257.6	ENSMUSG00000028790	136	0	0	0	0	NA	NA	NA
ENSMUST00000030578.14	ENSMUSG00000028788	986	6	0	1	82	39	357	68
ENSMUST00000044565.15	ENSMUSG00000040690	278	0	0	0	0	NA	NA	NA
ENSMUST00000105996.8	ENSMUSG00000023232	90	0	0	0	0	NA	NA	NA
ENSMUST00000070532.8	ENSMUSG00000028773	183	1	2	1	1	1	23	78
ENSMUST00000134159.3	ENSMUSG00000028772	123	2	0	1	10	6	34	10
ENSMUST00000105994.4	ENSMUSG00000074088	74	0	0	0	0	NA	NA	NA
ENSMUST00000030315.13	ENSMUSG00000028580	158	3	0	1	41	19	18	80
ENSMUST00000070478.4	ENSMUSG00000025743	134	0	0	0	0	NA	NA	NA
ENSMUST00000053819.6	ENSMUSG00000028911	147	0	0	0	0	NA	NA	NA
ENSMUST00000054917.12	ENSMUSG00000028906	6	0	0	0	0	NA	NA	NA
ENSMUST00000152796.8	ENSMUSG00000040025	377	1	0	1	13	13	22	313
ENSMUST00000168553.8	ENSMUSG00000028901	94	3	0	1	11	8	16	3
ENSMUST00000030731.11	ENSMUSG00000028899	197	2	0	1	5	3	89	20
ENSMUST00000084250.11	ENSMUSG00000028896	111	0	1	1	0	NA	37	NA
ENSMUST00000102568.10	ENSMUSG00000066043	183	0	0	0	0	NA	NA	NA
ENSMUST00000102567.4	ENSMUSG00000066042	219	0	0	0	0	NA	NA	NA
ENSMUST00000030724.9	ENSMUSG00000028893	348	1	0	1	22	22	48	231
ENSMUST00000081726.13	ENSMUSG00000028886	173	1	1	1	12	12	4	56
ENSMUST00000045550.5	ENSMUSG00000037752	81	0	0	0	0	NA	NA	NA
ENSMUST00000102561.11	ENSMUSG00000028884	122	0	0	0	0	NA	NA	NA
ENSMUST00000030702.14	ENSMUSG00000028882	57	0	1	1	0	NA	37	NA
ENSMUST00000030698.5	ENSMUSG00000028879	144	1	0	1	34	34	1	38
ENSMUST00000030696.11	ENSMUSG00000028878	120	0	0	0	0	NA	NA	NA
ENSMUST00000105915.8	ENSMUSG00000037692	636	5	2	1	129	58	2	250
ENSMUST00000084241.12	ENSMUSG00000028868	266	2	0	1	34	19	61	12
ENSMUST00000105907.9	ENSMUSG00000028857	68	0	1	1	0	NA	12	NA
ENSMUST00000043305.14	ENSMUSG00000037622	428	4	0	1	41	20	185	14
ENSMUST00000030669.8	ENSMUSG00000028854	838	3	0	1	164	151	41	31
ENSMUST00000030665.7	ENSMUSG00000028851	111	0	0	0	0	NA	NA	NA
ENSMUST00000030661.14	ENSMUSG00000028848	97	0	0	0	0	NA	NA	NA
ENSMUST00000057311.4	ENSMUSG00000047281	399	1	1	1	28	28	74	238
ENSMUST00000084238.5	ENSMUSG00000037553	80	0	0	0	0	NA	NA	NA
ENSMUST00000062118.11	ENSMUSG00000043257	374	1	0	1	57	57	36	164
ENSMUST00000105894.11	ENSMUSG00000003644	165	0	0	0	0	NA	NA	NA
ENSMUST00000105887.8	ENSMUSG00000012117	209	1	0	1	3	3	92	105
ENSMUST00000030651.9	ENSMUSG00000028843	126	0	0	0	0	NA	NA	NA
ENSMUST00000040271.12	ENSMUSG00000037443	186	0	0	0	0	NA	NA	NA
ENSMUST00000030644.8	ENSMUSG00000028840	89	0	0	0	0	NA	NA	NA
ENSMUST00000061234.14	ENSMUSG00000050890	286	3	0	1	98	71	1	2
ENSMUST00000105869.9	ENSMUSG00000037366	150	0	2	1	0	NA	88	NA
ENSMUST00000030636.11	ENSMUSG00000028832	170	0	1	1	0	NA	7	NA
ENSMUST00000081525.4	ENSMUSG00000037348	371	1	0	1	10	10	146	192
ENSMUST00000102550.10	ENSMUSG00000046671	298	3	0	1	80	57	52	10
ENSMUST00000060435.8	ENSMUSG00000050989	47	0	0	0	0	NA	NA	NA
ENSMUST00000054096.13	ENSMUSG00000037306	821	1	0	1	1	1	491	324
ENSMUST00000037828.8	ENSMUSG00000037295	124	0	0	0	0	NA	NA	NA
ENSMUST00000030628.15	ENSMUSG00000028826	228	1	0	1	3	3	106	110
ENSMUST00000030626.12	ENSMUSG00000028822	148	1	0	1	29	29	0	58
ENSMUST00000078084.7	ENSMUSG00000037266	228	1	0	1	54	54	10	53
ENSMUST00000030622.3	ENSMUSG00000028821	97	0	0	0	0	NA	NA	NA
ENSMUST00000037099.9	ENSMUSG00000037242	225	0	0	0	0	NA	NA	NA
ENSMUST00000084846.12	ENSMUSG00000028809	127	0	0	0	0	NA	NA	NA
ENSMUST00000030606.14	ENSMUSG00000059713	279	0	0	0	0	NA	NA	NA
ENSMUST00000102549.10	ENSMUSG00000028803	439	3	0	1	12	8	273	6
ENSMUST00000105853.10	ENSMUSG00000028676	480	4	0	1	89	55	70	70
ENSMUST00000030436.12	ENSMUSG00000028675	400	2	0	1	98	56	215	14
ENSMUST00000102541.10	ENSMUSG00000028671	67	0	0	0	0	NA	NA	NA
ENSMUST00000105852.8	ENSMUSG00000028670	99	0	0	0	0	NA	NA	NA
ENSMUST00000105851.9	ENSMUSG00000028669	129	0	1	1	0	NA	0	NA
ENSMUST00000030427.6	ENSMUSG00000028668	138	0	0	0	0	NA	NA	NA
ENSMUST00000102536.11	ENSMUSG00000059291	40	0	0	0	0	NA	NA	NA
ENSMUST00000008016.3	ENSMUSG00000007872	382	1	0	1	53	53	41	179
ENSMUST00000061721.6	ENSMUSG00000018983	387	0	0	0	0	NA	NA	NA
ENSMUST00000047526.8	ENSMUSG00000036995	154	0	0	0	0	NA	NA	NA
ENSMUST00000102533.11	ENSMUSG00000001604	97	0	0	0	0	NA	NA	NA
ENSMUST00000069195.5	ENSMUSG00000051351	553	7	0	1	156	41	26	45
ENSMUST00000170102.8	ENSMUSG00000001089	397	6	0	1	98	44	190	2
ENSMUST00000105847.8	ENSMUSG00000036940	102	0	0	0	0	NA	NA	NA
ENSMUST00000049583.8	ENSMUSG00000060862	97	1	0	1	13	13	4	51
ENSMUST00000051477.13	ENSMUSG00000006699	125	0	0	0	0	NA	NA	NA
ENSMUST00000105840.8	ENSMUSG00000043411	243	0	0	0	0	NA	NA	NA
ENSMUST00000102518.10	ENSMUSG00000057530	231	0	0	0	0	NA	NA	NA
ENSMUST00000249658.1	ENSMUSG00000028760	491	1	2	1	5	5	3	470
ENSMUST00000105827.8	ENSMUSG00000028759	547	0	0	0	0	NA	NA	NA
ENSMUST00000030536.13	ENSMUSG00000028756	88	0	0	0	0	NA	NA	NA
ENSMUST00000030535.4	ENSMUSG00000028755	49	0	0	0	0	NA	NA	NA
ENSMUST00000050918.4	ENSMUSG00000046447	872	1	0	1	1	1	593	273
ENSMUST00000097830.4	ENSMUSG00000041161	118	0	0	0	0	NA	NA	NA
ENSMUST00000043042.10	ENSMUSG00000041143	371	5	0	1	51	19	80	80
ENSMUST00000042844.7	ENSMUSG00000041120	195	0	0	0	0	NA	NA	NA
ENSMUST00000102508.10	ENSMUSG00000028745	127	0	1	1	0	NA	26	NA
ENSMUST00000053862.12	ENSMUSG00000028744	286	1	0	1	4	4	86	185
ENSMUST00000039818.10	ENSMUSG00000028737	273	3	0	1	67	52	87	11
ENSMUST00000105031.4	ENSMUSG00000078234	392	0	0	0	0	NA	NA	NA
ENSMUST00000105799.8	ENSMUSG00000040964	160	0	0	0	0	NA	NA	NA
ENSMUST00000071169.9	ENSMUSG00000040945	420	0	0	0	0	NA	NA	NA
ENSMUST00000030765.7	ENSMUSG00000028927	90	0	0	0	0	NA	NA	NA
ENSMUST00000037055.14	ENSMUSG00000036622	194	0	1	1	0	NA	175	NA
ENSMUST00000166376.10	ENSMUSG00000060572	104	0	2	1	0	NA	3	NA
ENSMUST00000030760.15	ENSMUSG00000028923	53	0	0	0	0	NA	NA	NA
ENSMUST00000030757.10	ENSMUSG00000028920	282	2	0	1	22	12	0	138
ENSMUST00000006614.3	ENSMUSG00000006445	113	0	0	0	0	NA	NA	NA
ENSMUST00000006377.13	ENSMUSG00000006215	238	3	1	1	61	30	55	3
ENSMUST00000006381.11	ENSMUSG00000006219	205	0	0	0	0	NA	NA	NA
ENSMUST00000084203.11	ENSMUSG00000028917	198	0	0	0	0	NA	NA	NA
ENSMUST00000038014.11	ENSMUSG00000040697	320	0	0	0	0	NA	NA	NA
ENSMUST00000036854.4	ENSMUSG00000040659	53	0	0	0	0	NA	NA	NA
ENSMUST00000036572.4	ENSMUSG00000040616	431	2	0	1	35	24	312	44
ENSMUST00000105778.8	ENSMUSG00000057637	156	2	0	1	21	20	6	54
ENSMUST00000119654.2	ENSMUSG00000028583	208	0	0	0	0	NA	NA	NA
ENSMUST00000154208.8	ENSMUSG00000066026	438	0	0	0	0	NA	NA	NA
ENSMUST00000105716.9	ENSMUSG00000029020	177	3	0	1	19	8	1	25
ENSMUST00000019199.14	ENSMUSG00000019055	90	0	0	0	0	NA	NA	NA
ENSMUST00000030879.12	ENSMUSG00000029016	46	0	0	0	0	NA	NA	NA
ENSMUST00000069604.15	ENSMUSG00000029009	21	0	0	0	0	NA	NA	NA
ENSMUST00000030865.9	ENSMUSG00000029007	88	0	0	0	0	NA	NA	NA
ENSMUST00000084129.9	ENSMUSG00000029003	240	0	0	0	0	NA	NA	NA
ENSMUST00000047951.9	ENSMUSG00000041556	69	0	0	0	0	NA	NA	NA
ENSMUST00000051633.3	ENSMUSG00000047719	321	2	0	1	45	38	27	42
ENSMUST00000103221.10	ENSMUSG00000028991	91	0	0	0	0	NA	NA	NA
ENSMUST00000006611.9	ENSMUSG00000006442	117	0	0	0	0	NA	NA	NA
ENSMUST00000084125.10	ENSMUSG00000041459	353	0	0	0	0	NA	NA	NA
ENSMUST00000122222.8	ENSMUSG00000028977	319	4	0	1	54	33	2	68
ENSMUST00000030816.4	ENSMUSG00000028974	105	0	0	0	0	NA	NA	NA
ENSMUST00000060537.13	ENSMUSG00000063077	333	2	0	1	41	34	98	107
ENSMUST00000103212.10	ENSMUSG00000028960	844	4	0	1	70	45	33	120
ENSMUST00000030845.13	ENSMUSG00000028992	143	2	0	1	22	21	1	23
ENSMUST00000030842.8	ENSMUSG00000028990	714	3	0	1	29	11	454	41
ENSMUST00000030839.13	ENSMUSG00000028988	254	0	0	0	0	NA	NA	NA
ENSMUST00000039144.7	ENSMUSG00000039953	44	0	0	0	0	NA	NA	NA
ENSMUST00000105690.9	ENSMUSG00000039936	305	2	0	1	40	35	188	9
ENSMUST00000105687.9	ENSMUSG00000044700	97	0	0	0	0	NA	NA	NA
ENSMUST00000105686.3	ENSMUSG00000028982	222	1	0	1	7	7	118	80
ENSMUST00000038562.9	ENSMUSG00000039911	339	1	0	1	10	10	293	13
ENSMUST00000084117.13	ENSMUSG00000028980	118	2	0	1	15	9	37	47
ENSMUST00000105682.9	ENSMUSG00000039852	574	2	0	1	9	7	199	158
ENSMUST00000073600.9	ENSMUSG00000028967	260	3	0	1	51	31	117	47
ENSMUST00000030797.4	ENSMUSG00000028955	78	0	0	0	0	NA	NA	NA
ENSMUST00000049790.14	ENSMUSG00000014592	77	0	0	0	0	NA	NA	NA
ENSMUST00000036680.8	ENSMUSG00000039759	41	0	0	0	0	NA	NA	NA
ENSMUST00000055688.10	ENSMUSG00000047777	394	0	0	0	0	NA	NA	NA
ENSMUST00000097773.4	ENSMUSG00000073700	140	1	0	1	35	35	16	16
ENSMUST00000066715.11	ENSMUSG00000028952	122	0	0	0	0	NA	NA	NA
ENSMUST00000105661.10	ENSMUSG00000039713	69	0	1	1	0	NA	2	NA
ENSMUST00000075363.10	ENSMUSG00000028937	37	0	0	0	0	NA	NA	NA
ENSMUST00000048892.14	ENSMUSG00000039662	147	0	0	0	0	NA	NA	NA
ENSMUST00000047497.15	ENSMUSG00000039523	443	2	0	1	58	55	17	85
ENSMUST00000030895.12	ENSMUSG00000029029	73	0	0	0	0	NA	NA	NA
ENSMUST00000030897.15	ENSMUSG00000057751	294	1	0	1	15	15	203	43
ENSMUST00000030898.12	ENSMUSG00000029032	248	0	0	0	0	NA	NA	NA
ENSMUST00000030914.4	ENSMUSG00000029048	176	0	0	0	0	NA	NA	NA
ENSMUST00000030915.11	ENSMUSG00000029049	29	0	1	1	0	NA	0	NA
ENSMUST00000030917.6	ENSMUSG00000029050	72	0	0	0	0	NA	NA	NA
ENSMUST00000030922.15	ENSMUSG00000029053	139	1	0	1	9	9	88	21
ENSMUST00000165335.8	ENSMUSG00000029064	309	2	0	1	15	10	24	46
ENSMUST00000030939.14	ENSMUSG00000029063	104	0	1	1	0	NA	7	NA
ENSMUST00000105608.9	ENSMUSG00000042202	482	2	2	1	122	96	164	27
ENSMUST00000042196.4	ENSMUSG00000042116	196	2	0	1	55	38	9	65
ENSMUST00000030944.11	ENSMUSG00000029068	39	0	0	0	0	NA	NA	NA
ENSMUST00000030947.4	ENSMUSG00000029070	116	1	0	1	17	17	26	36
ENSMUST00000030948.16	ENSMUSG00000029071	333	1	0	1	51	51	143	34
ENSMUST00000030950.8	ENSMUSG00000029073	377	4	0	1	22	7	69	24
ENSMUST00000105584.10	ENSMUSG00000029033	573	6	0	1	137	39	44	18
ENSMUST00000180572.2	ENSMUSG00000041936	68	0	0	0	0	NA	NA	NA
ENSMUST00000165117.8	ENSMUSG00000040274	327	1	0	1	1	1	101	220
ENSMUST00000115527.8	ENSMUSG00000058503	86	0	0	0	0	NA	NA	NA
ENSMUST00000121291.8	ENSMUSG00000005907	323	3	0	1	20	9	4	49
ENSMUST00000007559.15	ENSMUSG00000007415	315	0	0	0	0	NA	NA	NA
ENSMUST00000043551.11	ENSMUSG00000040351	412	4	0	1	14	7	2	64
ENSMUST00000080085.9	ENSMUSG00000000600	302	3	0	1	8	4	12	33
ENSMUST00000001507.5	ENSMUSG00000001467	439	0	0	0	0	NA	NA	NA
ENSMUST00000054294.7	ENSMUSG00000044674	455	1	1	1	34	34	53	297
ENSMUST00000030763.13	ENSMUSG00000028926	72	0	0	0	0	NA	NA	NA
ENSMUST00000179804.8	ENSMUSG00000046798	341	2	1	1	10	6	3	122
ENSMUST00000115426.9	ENSMUSG00000015653	358	4	0	1	59	20	111	58
ENSMUST00000015796.9	ENSMUSG00000015652	111	0	0	0	0	NA	NA	NA
ENSMUST00000088761.11	ENSMUSG00000040537	28	0	0	0	0	NA	NA	NA
ENSMUST00000171808.8	ENSMUSG00000002297	204	1	1	1	1	1	157	16
ENSMUST00000066921.10	ENSMUSG00000054099	271	2	0	1	15	9	209	32
ENSMUST00000047753.5	ENSMUSG00000040584	152	0	0	0	0	NA	NA	NA
ENSMUST00000003720.5	ENSMUSG00000003623	338	0	0	0	0	NA	NA	NA
ENSMUST00000115365.3	ENSMUSG00000079659	214	2	0	1	9	5	123	30
ENSMUST00000071921.13	ENSMUSG00000042508	292	4	0	1	52	22	173	8
ENSMUST00000095012.11	ENSMUSG00000028883	381	1	1	1	32	32	93	189
ENSMUST00000073957.8	ENSMUSG00000063531	634	5	0	1	59	22	12	57
ENSMUST00000039370.14	ENSMUSG00000040118	226	1	0	1	16	16	5	170
ENSMUST00000030568.14	ENSMUSG00000028780	723	3	0	1	64	30	75	301
ENSMUST00000074694.7	ENSMUSG00000057614	186	0	0	0	0	NA	NA	NA
ENSMUST00000118174.8	ENSMUSG00000039987	204	2	1	1	6	4	175	0
ENSMUST00000115259.3	ENSMUSG00000045435	515	4	1	1	13	5	174	160
ENSMUST00000030556.8	ENSMUSG00000028771	164	0	0	0	0	NA	NA	NA
ENSMUST00000072896.13	ENSMUSG00000038525	224	0	0	0	0	NA	NA	NA
ENSMUST00000115217.8	ENSMUSG00000044968	436	1	0	1	3	3	228	196
ENSMUST00000030882.12	ENSMUSG00000029017	37	0	0	0	0	NA	NA	NA
ENSMUST00000030771.12	ENSMUSG00000029014	199	1	0	1	28	28	79	33
ENSMUST00000030872.12	ENSMUSG00000029012	112	0	0	0	0	NA	NA	NA
ENSMUST00000094962.9	ENSMUSG00000029004	457	2	3	1	30	25	352	27
ENSMUST00000088392.9	ENSMUSG00000062604	170	0	0	0	0	NA	NA	NA
ENSMUST00000148618.8	ENSMUSG00000057541	74	0	1	1	0	NA	52	NA
ENSMUST00000030852.13	ENSMUSG00000028999	130	0	1	1	0	NA	101	NA
ENSMUST00000030841.10	ENSMUSG00000028986	150	0	0	0	0	NA	NA	NA
ENSMUST00000049887.13	ENSMUSG00000048439	114	1	0	1	4	4	27	72
ENSMUST00000030814.11	ENSMUSG00000028969	45	0	0	0	0	NA	NA	NA
ENSMUST00000030800.13	ENSMUSG00000028959	140	0	1	1	0	NA	117	NA
ENSMUST00000030799.15	ENSMUSG00000028958	131	1	0	1	9	9	76	25
ENSMUST00000088295.9	ENSMUSG00000038181	1297	11	0	1	160	40	529	117
ENSMUST00000068825.8	ENSMUSG00000028954	213	2	1	1	66	40	9	81
ENSMUST00000030787.9	ENSMUSG00000028945	388	3	0	1	51	23	15	13
ENSMUST00000076306.12	ENSMUSG00000028944	398	3	1	1	16	6	162	85
ENSMUST00000045737.14	ENSMUSG00000038072	188	2	1	1	25	19	98	7
ENSMUST00000030773.12	ENSMUSG00000028933	109	0	1	1	0	NA	63	NA
ENSMUST00000088244.6	ENSMUSG00000056367	59	0	0	0	0	NA	NA	NA
ENSMUST00000002291.12	ENSMUSG00000002221	271	1	0	1	6	6	7	243
ENSMUST00000059155.11	ENSMUSG00000045294	75	0	1	1	0	NA	56	NA
ENSMUST00000059644.13	ENSMUSG00000048271	191	1	0	1	3	3	4	175
ENSMUST00000055195.11	ENSMUSG00000010721	192	1	1	1	15	15	137	7
ENSMUST00000049453.9	ENSMUSG00000039000	273	1	0	1	2	2	255	9
ENSMUST00000156859.3	ENSMUSG00000025745	214	0	0	0	0	NA	NA	NA
ENSMUST00000026841.15	ENSMUSG00000059447	100	0	0	0	0	NA	NA	NA
ENSMUST00000145167.9	ENSMUSG00000075703	178	0	0	0	0	NA	NA	NA
ENSMUST00000062962.12	ENSMUSG00000029175	89	0	0	0	0	NA	NA	NA
ENSMUST00000114729.8	ENSMUSG00000029168	443	4	0	1	129	48	9	251
ENSMUST00000031058.15	ENSMUSG00000029166	265	0	0	0	0	NA	NA	NA
ENSMUST00000201203.4	ENSMUSG00000038828	1656	21	1	1	668	99	34	383
ENSMUST00000201168.4	ENSMUSG00000029165	159	0	1	1	0	NA	140	NA
ENSMUST00000132253.5	ENSMUSG00000038803	125	0	0	0	0	NA	NA	NA
ENSMUST00000031053.15	ENSMUSG00000029162	83	0	0	0	0	NA	NA	NA
ENSMUST00000031051.9	ENSMUSG00000029161	251	0	1	1	0	NA	116	NA
ENSMUST00000074840.12	ENSMUSG00000045302	256	1	0	1	9	9	213	13
ENSMUST00000202520.4	ENSMUSG00000006641	572	5	0	1	76	38	46	77
ENSMUST00000013773.12	ENSMUSG00000013629	175	0	0	0	0	NA	NA	NA
ENSMUST00000031029.15	ENSMUSG00000029146	176	2	0	1	41	32	13	64
ENSMUST00000114590.8	ENSMUSG00000043059	262	3	0	1	53	36	64	87
ENSMUST00000031032.11	ENSMUSG00000029147	265	1	0	1	10	10	14	218
ENSMUST00000202576.4	ENSMUSG00000029148	158	0	0	0	0	NA	NA	NA
ENSMUST00000065388.11	ENSMUSG00000053134	354	1	0	1	15	15	223	83
ENSMUST00000202950.4	ENSMUSG00000029141	10	0	0	0	0	NA	NA	NA
ENSMUST00000201352.4	ENSMUSG00000052139	418	2	0	1	16	9	41	254
ENSMUST00000031017.11	ENSMUSG00000029135	903	1	0	1	112	112	0	564
ENSMUST00000015100.15	ENSMUSG00000014956	513	0	0	0	0	NA	NA	NA
ENSMUST00000202543.4	ENSMUSG00000014932	213	0	0	0	0	NA	NA	NA
ENSMUST00000120591.8	ENSMUSG00000023452	557	3	0	1	59	23	179	262
ENSMUST00000120129.9	ENSMUSG00000054280	331	5	0	1	120	38	134	23
ENSMUST00000119705.8	ENSMUSG00000037426	153	1	0	1	10	10	103	17
ENSMUST00000019109.8	ENSMUSG00000018965	252	0	0	0	0	NA	NA	NA
ENSMUST00000079746.10	ENSMUSG00000037373	176	0	0	0	0	NA	NA	NA
ENSMUST00000114449.7	ENSMUSG00000079562	68	0	0	0	0	NA	NA	NA
ENSMUST00000057551.14	ENSMUSG00000004642	321	0	1	1	0	NA	167	NA
ENSMUST00000019439.9	ENSMUSG00000019295	589	8	0	1	318	96	16	11
ENSMUST00000164207.10	ENSMUSG00000054252	241	1	0	1	6	6	193	27
ENSMUST00000005431.6	ENSMUSG00000005299	265	3	0	1	44	30	50	122
ENSMUST00000075812.11	ENSMUSG00000057406	252	2	1	1	18	16	141	45
ENSMUST00000056355.9	ENSMUSG00000048142	860	4	0	1	81	46	255	117
ENSMUST00000042701.13	ENSMUSG00000037235	137	0	0	0	0	NA	NA	NA
ENSMUST00000182709.8	ENSMUSG00000029110	402	3	0	1	35	26	15	71
ENSMUST00000180376.8	ENSMUSG00000037210	273	0	0	0	0	NA	NA	NA
