transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSMUST00000121370.8	ENSMUSG00000029174	+	full	3489	3238	83	275	358	105	0.025633106856084	0.0849289684990735	0.11056207535515751	0.03242742433600988	0.23184357541899442
ENSMUST00000165536.8	ENSMUSG00000029178	+	full	1035	803	14	62	76	21	0.017434620174346202	0.07721046077210461	0.09464508094645081	0.026151930261519303	0.18421052631578946
ENSMUST00000031080.15	ENSMUSG00000029185	+	full	1710	1543	26	156	182	61	0.016850291639662993	0.10110174983797797	0.11795204147764096	0.03953337653920933	0.14285714285714285
ENSMUST00000101191.10	ENSMUSG00000054920	+	full	2127	2020	51	160	211	62	0.02524752475247525	0.07920792079207921	0.10445544554455445	0.030693069306930693	0.24170616113744076
ENSMUST00000203581.3	ENSMUSG00000029191	-	full	3438	3301	53	364	417	138	0.016055740684641016	0.11026961526810057	0.12632535595274158	0.041805513480763404	0.12709832134292565
ENSMUST00000031103.14	ENSMUSG00000029201	-	full	1482	1324	17	107	124	48	0.01283987915407855	0.08081570996978851	0.09365558912386707	0.03625377643504532	0.13709677419354838
ENSMUST00000139122.8	ENSMUSG00000037822	-	full	300	217	3	15	18	9	0.013824884792626729	0.06912442396313365	0.08294930875576037	0.041474654377880185	0.16666666666666666
ENSMUST00000142407.8	ENSMUSG00000029203	+	full	603	478	14	42	56	22	0.029288702928870293	0.08786610878661087	0.11715481171548117	0.04602510460251046	0.25
ENSMUST00000201489.4	ENSMUSG00000037795	+	full	5037	4941	95	465	560	228	0.019226877150374418	0.09411050394656952	0.11333738109694394	0.0461445051608986	0.16964285714285715
ENSMUST00000113726.8	ENSMUSG00000070780	-	full	1773	1492	24	116	140	41	0.0160857908847185	0.0777479892761394	0.0938337801608579	0.027479892761394103	0.17142857142857143
ENSMUST00000162349.8	ENSMUSG00000029207	-	full	2283	2065	45	145	190	56	0.021791767554479417	0.07021791767554479	0.09200968523002422	0.02711864406779661	0.23684210526315788
ENSMUST00000101164.11	ENSMUSG00000037736	+	full	3174	3098	72	287	359	94	0.023240800516462233	0.09264041316978695	0.1158812136862492	0.030342156229825695	0.20055710306406685
ENSMUST00000037918.12	ENSMUSG00000037720	+	full	744	564	11	42	53	20	0.01950354609929078	0.07446808510638298	0.09397163120567376	0.03546099290780142	0.20754716981132076
ENSMUST00000162372.8	ENSMUSG00000029221	+	full	1704	1609	31	152	183	64	0.019266625233064015	0.0944686140459913	0.11373523927905531	0.039776258545680544	0.16939890710382513
ENSMUST00000135930.8	ENSMUSG00000037685	-	full	3450	3302	67	278	345	123	0.020290732889158086	0.08419139915202907	0.10448213204118716	0.03725015142337977	0.19420289855072465
ENSMUST00000087228.11	ENSMUSG00000029208	+	full	1956	1768	31	158	189	97	0.01753393665158371	0.08936651583710407	0.10690045248868778	0.05486425339366516	0.164021164021164
ENSMUST00000031117.13	ENSMUSG00000029209	-	full	831	719	7	67	74	34	0.009735744089012517	0.09318497913769123	0.10292072322670376	0.04728789986091794	0.0945945945945946
ENSMUST00000013693.11	ENSMUSG00000029213	-	full	552	481	17	43	60	21	0.035343035343035345	0.0893970893970894	0.12474012474012475	0.04365904365904366	0.2833333333333333
ENSMUST00000087216.12	ENSMUSG00000072889	-	full	2757	2533	58	323	381	84	0.02289774970390841	0.12751677852348994	0.15041452822739834	0.03316225819186735	0.15223097112860892
ENSMUST00000087212.8	ENSMUSG00000067219	+	full	1251	572	7	51	58	15	0.012237762237762238	0.08916083916083917	0.10139860139860139	0.026223776223776224	0.1206896551724138
ENSMUST00000071944.13	ENSMUSG00000029217	-	full	1893	1759	32	183	215	71	0.018192154633314382	0.10403638430926662	0.12222853894258101	0.04036384309266629	0.14883720930232558
ENSMUST00000144843.8	ENSMUSG00000036087	+	full	1746	1629	41	111	152	53	0.025168815224063844	0.06813996316758748	0.09330877839165132	0.032535297728667895	0.26973684210526316
ENSMUST00000101127.12	ENSMUSG00000070733	-	full	9024	8715	178	690	868	320	0.020424555364314402	0.07917383820998279	0.09959839357429719	0.03671830177854274	0.20506912442396313
ENSMUST00000031038.11	ENSMUSG00000029152	+	full	744	656	9	70	79	25	0.013719512195121951	0.10670731707317073	0.12042682926829268	0.038109756097560975	0.11392405063291139
ENSMUST00000087195.9	ENSMUSG00000029153	-	full	465	333	7	37	44	7	0.021021021021021023	0.1111111111111111	0.13213213213213212	0.021021021021021023	0.1590909090909091
ENSMUST00000063882.12	ENSMUSG00000051674	+	full	879	773	15	84	99	33	0.019404915912031046	0.10866752910737387	0.12807244501940493	0.042690815006468305	0.15151515151515152
ENSMUST00000081170.9	ENSMUSG00000029156	-	full	963	709	11	40	51	23	0.015514809590973202	0.056417489421720736	0.07193229901269393	0.03244005641748942	0.21568627450980393
ENSMUST00000068058.14	ENSMUSG00000054814	-	full	1101	949	19	91	110	30	0.020021074815595362	0.0958904109589041	0.11591148577449947	0.03161222339304531	0.17272727272727273
ENSMUST00000051937.9	ENSMUSG00000049907	+	full	744	223	5	13	18	4	0.02242152466367713	0.05829596412556054	0.08071748878923767	0.017937219730941704	0.2777777777777778
ENSMUST00000072857.13	ENSMUSG00000062110	-	full	2055	1912	34	131	165	60	0.01778242677824268	0.06851464435146444	0.08629707112970711	0.03138075313807531	0.20606060606060606
ENSMUST00000113536.8	ENSMUSG00000029227	+	full	1746	1548	27	129	156	48	0.01744186046511628	0.08333333333333333	0.10077519379844961	0.031007751937984496	0.17307692307692307
ENSMUST00000075452.7	ENSMUSG00000029229	-	full	498	397	5	53	58	14	0.012594458438287154	0.13350125944584382	0.14609571788413098	0.03526448362720403	0.08620689655172414
ENSMUST00000005815.7	ENSMUSG00000005672	+	full	2940	2758	41	223	264	98	0.014865844815083394	0.08085569253081944	0.09572153734590283	0.03553299492385787	0.1553030303030303
ENSMUST00000031143.13	ENSMUSG00000029233	+	full	993	683	17	34	51	12	0.024890190336749635	0.04978038067349927	0.0746705710102489	0.017569546120058566	0.3333333333333333
ENSMUST00000031144.14	ENSMUSG00000029234	+	full	972	845	19	62	81	20	0.022485207100591716	0.07337278106508875	0.09585798816568047	0.023668639053254437	0.2345679012345679
ENSMUST00000202651.4	ENSMUSG00000029238	-	full	2568	2338	100	185	285	101	0.0427715996578272	0.07912745936698032	0.12189905902480752	0.043199315654405476	0.3508771929824561
ENSMUST00000121979.8	ENSMUSG00000036403	+	full	3423	3384	93	398	491	150	0.0274822695035461	0.11761229314420804	0.14509456264775414	0.044326241134751775	0.1894093686354379
ENSMUST00000140076.2	ENSMUSG00000029246	-	full	1554	1307	18	120	138	52	0.013771996939556235	0.09181331293037491	0.10558530986993114	0.03978576893649579	0.13043478260869565
ENSMUST00000080359.12	ENSMUSG00000029249	+	full	3249	917	13	100	113	24	0.014176663031624863	0.10905125408942203	0.12322791712104689	0.026172300981461286	0.11504424778761062
ENSMUST00000113373.2	ENSMUSG00000035898	-	full	3069	2880	55	272	327	148	0.019097222222222224	0.09444444444444444	0.11354166666666667	0.05138888888888889	0.16819571865443425
ENSMUST00000090413.6	ENSMUSG00000070697	+	full	1410	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000198965.5	ENSMUSG00000029291	+	full	2010	1816	41	175	216	65	0.022577092511013214	0.09636563876651982	0.11894273127753303	0.03579295154185022	0.18981481481481483
ENSMUST00000078945.12	ENSMUSG00000044221	-	full	1440	1416	20	116	136	53	0.014124293785310734	0.08192090395480225	0.096045197740113	0.03742937853107345	0.14705882352941177
ENSMUST00000113229.8	ENSMUSG00000006262	+	full	666	538	11	48	59	21	0.020446096654275093	0.08921933085501858	0.10966542750929369	0.03903345724907063	0.1864406779661017
ENSMUST00000031311.10	ENSMUSG00000029366	+	full	783	706	21	69	90	28	0.029745042492917848	0.09773371104815864	0.1274787535410765	0.039660056657223795	0.23333333333333334
ENSMUST00000148750.8	ENSMUSG00000060961	+	full	3240	3226	45	249	294	109	0.013949163050216987	0.07718536887786732	0.09113453192808431	0.0337879727216367	0.15306122448979592
ENSMUST00000118816.6	ENSMUSG00000035505	-	full	999	772	21	41	62	11	0.027202072538860103	0.05310880829015544	0.08031088082901554	0.014248704663212436	0.3387096774193548
ENSMUST00000197021.2	ENSMUSG00000055204	-	full	7485	7375	139	585	724	276	0.018847457627118643	0.07932203389830508	0.09816949152542373	0.03742372881355932	0.1919889502762431
ENSMUST00000071652.6	ENSMUSG00000029376	+	full	1017	854	16	58	74	27	0.01873536299765808	0.06791569086651054	0.08665105386416862	0.03161592505854801	0.21621621621621623
ENSMUST00000031345.15	ENSMUSG00000029397	-	full	786	607	11	73	84	21	0.018121911037891267	0.12026359143327842	0.13838550247116968	0.03459637561779242	0.13095238095238096
ENSMUST00000164378.8	ENSMUSG00000029405	-	full	1449	1126	21	101	122	50	0.018650088809946713	0.08969804618117229	0.108348134991119	0.04440497335701599	0.1721311475409836
ENSMUST00000031355.10	ENSMUSG00000029407	+	full	2880	2749	88	254	342	108	0.03201164059658058	0.09239723535831211	0.1244088759548927	0.039287013459439794	0.2573099415204678
ENSMUST00000031364.5	ENSMUSG00000029415	-	full	2064	1966	37	188	225	76	0.018819938962360123	0.09562563580874874	0.11444557477110885	0.038657171922685654	0.16444444444444445
ENSMUST00000031377.9	ENSMUSG00000029426	-	full	1437	1348	20	110	130	47	0.01483679525222552	0.08160237388724036	0.09643916913946587	0.034866468842729974	0.15384615384615385
ENSMUST00000113055.9	ENSMUSG00000029381	+	full	5943	5524	114	392	506	129	0.020637219406227373	0.07096307023895727	0.09160028964518464	0.02335264301230992	0.22529644268774704
ENSMUST00000202217.3	ENSMUSG00000058013	+	full	1299	1292	28	132	160	50	0.021671826625386997	0.1021671826625387	0.1238390092879257	0.03869969040247678	0.175
ENSMUST00000058550.15	ENSMUSG00000063015	-	full	1134	640	14	60	74	20	0.021875	0.09375	0.115625	0.03125	0.1891891891891892
ENSMUST00000031331.13	ENSMUSG00000029385	+	full	1035	861	11	100	111	33	0.012775842044134728	0.11614401858304298	0.1289198606271777	0.03832752613240418	0.0990990990990991
ENSMUST00000155901.8	ENSMUSG00000034724	-	full	1653	1390	24	132	156	54	0.017266187050359712	0.09496402877697842	0.11223021582733812	0.03884892086330935	0.15384615384615385
ENSMUST00000031447.12	ENSMUSG00000029484	+	full	972	862	16	81	97	42	0.018561484918793503	0.09396751740139211	0.11252900232018562	0.048723897911832945	0.16494845360824742
ENSMUST00000035635.10	ENSMUSG00000034663	+	full	3417	1973	80	155	235	61	0.04054738976178408	0.07856056766345666	0.11910795742524075	0.030917384693360365	0.3404255319148936
ENSMUST00000069453.9	ENSMUSG00000055725	-	full	936	892	25	67	92	18	0.028026905829596414	0.07511210762331838	0.1031390134529148	0.020179372197309416	0.2717391304347826
ENSMUST00000031281.14	ENSMUSG00000029338	-	full	1464	1375	28	129	157	41	0.020363636363636365	0.09381818181818181	0.11418181818181818	0.029818181818181817	0.17834394904458598
ENSMUST00000172361.8	ENSMUSG00000000568	-	full	1068	1048	26	113	139	40	0.02480916030534351	0.10782442748091603	0.13263358778625955	0.03816793893129771	0.18705035971223022
ENSMUST00000128187.8	ENSMUSG00000029328	-	full	1263	1234	31	117	148	39	0.025121555915721232	0.09481361426256078	0.11993517017828201	0.031604538087520256	0.20945945945945946
ENSMUST00000169390.8	ENSMUSG00000029326	+	full	774	587	16	43	59	14	0.027257240204429302	0.07325383304940375	0.10051107325383304	0.02385008517887564	0.2711864406779661
ENSMUST00000016977.15	ENSMUSG00000016833	+	full	432	305	7	29	36	10	0.022950819672131147	0.09508196721311475	0.1180327868852459	0.03278688524590164	0.19444444444444445
ENSMUST00000112887.8	ENSMUSG00000029314	+	full	1317	1155	24	100	124	41	0.02077922077922078	0.08658008658008658	0.10735930735930736	0.0354978354978355	0.1935483870967742
ENSMUST00000031273.9	ENSMUSG00000029330	+	full	1386	1206	21	88	109	29	0.017412935323383085	0.07296849087893864	0.09038142620232173	0.02404643449419569	0.1926605504587156
ENSMUST00000094559.9	ENSMUSG00000057315	+	full	2244	1950	45	148	193	61	0.023076923076923078	0.0758974358974359	0.09897435897435898	0.03128205128205128	0.23316062176165803
ENSMUST00000048957.11	ENSMUSG00000034573	+	full	7356	7213	149	598	747	238	0.020657146818244834	0.08290586441147928	0.10356301122972411	0.03299597948149175	0.1994645247657296
ENSMUST00000054979.10	ENSMUSG00000029313	+	full	3657	3485	72	294	366	83	0.02065997130559541	0.08436154949784792	0.10502152080344333	0.02381635581061693	0.19672131147540983
ENSMUST00000031254.9	ENSMUSG00000029312	-	full	1890	1716	41	122	163	57	0.023892773892773892	0.07109557109557109	0.09498834498834499	0.033216783216783216	0.25153374233128833
ENSMUST00000031251.16	ENSMUSG00000029311	-	full	897	762	8	65	73	24	0.010498687664041995	0.08530183727034121	0.09580052493438321	0.031496062992125984	0.1095890410958904
ENSMUST00000086831.4	ENSMUSG00000034462	+	full	2901	2614	60	187	247	75	0.022953328232593728	0.07153787299158378	0.0944912012241775	0.028691660290742157	0.242914979757085
ENSMUST00000112707.3	ENSMUSG00000070639	+	full	2412	2089	41	167	208	59	0.019626615605552896	0.07994255624700813	0.09956917185256103	0.028243178554332216	0.1971153846153846
ENSMUST00000067924.13	ENSMUSG00000054720	+	full	2412	88	5	3	8	3	0.056818181818181816	0.03409090909090909	0.09090909090909091	0.03409090909090909	0.625
ENSMUST00000060531.16	ENSMUSG00000046079	+	full	2580	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000031227.11	ENSMUSG00000029290	+	full	1743	1351	25	138	163	61	0.018504811250925242	0.10214655810510732	0.12065136935603257	0.04515173945225759	0.15337423312883436
ENSMUST00000112696.8	ENSMUSG00000049606	-	full	3972	3729	69	407	476	182	0.01850362027353178	0.10914454277286136	0.12764816304639315	0.04880665057656208	0.14495798319327732
ENSMUST00000031221.12	ENSMUSG00000029283	+	full	1695	1253	25	122	147	48	0.019952114924181964	0.09736632083000799	0.11731843575418995	0.03830806065442937	0.17006802721088435
ENSMUST00000031224.15	ENSMUSG00000029287	-	full	2553	2384	37	178	215	84	0.01552013422818792	0.07466442953020135	0.09018456375838926	0.03523489932885906	0.17209302325581396
ENSMUST00000082223.13	ENSMUSG00000058558	+	full	894	744	15	69	84	35	0.020161290322580645	0.09274193548387097	0.11290322580645161	0.04704301075268817	0.17857142857142858
ENSMUST00000031198.11	ENSMUSG00000029270	-	full	1287	424	9	47	56	13	0.02122641509433962	0.11084905660377359	0.1320754716981132	0.030660377358490566	0.16071428571428573
ENSMUST00000081567.11	ENSMUSG00000029267	+	full	1782	1374	31	164	195	55	0.022561863173216887	0.11935953420669577	0.14192139737991266	0.04002911208151383	0.15897435897435896
ENSMUST00000002837.11	ENSMUSG00000063406	-	full	690	421	7	37	44	17	0.0166270783847981	0.08788598574821853	0.10451306413301663	0.040380047505938245	0.1590909090909091
ENSMUST00000031190.5	ENSMUSG00000029265	+	full	531	334	3	36	39	13	0.008982035928143712	0.10778443113772455	0.11676646706586827	0.038922155688622756	0.07692307692307693
ENSMUST00000119014.8	ENSMUSG00000029263	+	full	2952	2688	43	209	252	95	0.015997023809523808	0.07775297619047619	0.09375	0.035342261904761904	0.17063492063492064
ENSMUST00000046975.12	ENSMUSG00000033623	+	full	726	628	12	65	77	23	0.01910828025477707	0.1035031847133758	0.12261146496815287	0.03662420382165605	0.15584415584415584
ENSMUST00000046603.15	ENSMUSG00000062234	-	full	3918	3766	79	268	347	112	0.02097716409984068	0.07116303770578863	0.09214020180562932	0.02973977695167286	0.2276657060518732
ENSMUST00000053913.13	ENSMUSG00000004815	-	full	2805	2653	56	162	218	71	0.021108179419525065	0.061062947606483224	0.08217112702600829	0.026762156049754994	0.25688073394495414
ENSMUST00000013633.12	ENSMUSG00000008090	+	full	1590	1010	22	60	82	32	0.02178217821782178	0.0594059405940594	0.08118811881188119	0.031683168316831684	0.2682926829268293
ENSMUST00000112528.8	ENSMUSG00000023284	+	full	2085	179	6	14	20	9	0.0335195530726257	0.0782122905027933	0.11173184357541899	0.05027932960893855	0.3
ENSMUST00000112519.9	ENSMUSG00000014668	+	full	1995	1902	44	174	218	61	0.023133543638275498	0.0914826498422713	0.11461619348054679	0.03207150368033649	0.2018348623853211
ENSMUST00000112512.8	ENSMUSG00000029502	+	full	4344	4122	174	375	549	162	0.042212518195050945	0.09097525473071325	0.1331877729257642	0.039301310043668124	0.31693989071038253
ENSMUST00000197188.5	ENSMUSG00000029501	+	full	2895	2625	52	241	293	105	0.019809523809523808	0.09180952380952381	0.11161904761904762	0.04	0.17747440273037543
ENSMUST00000112505.9	ENSMUSG00000029500	-	full	867	666	15	44	59	17	0.02252252252252252	0.06606606606606606	0.08858858858858859	0.025525525525525526	0.2542372881355932
ENSMUST00000007296.12	ENSMUSG00000007080	+	full	6852	6688	159	561	720	223	0.023773923444976076	0.08388157894736842	0.1076555023923445	0.033343301435406696	0.22083333333333333
ENSMUST00000069483.12	ENSMUSG00000043323	-	full	3096	2208	44	119	163	39	0.019927536231884056	0.05389492753623189	0.07382246376811594	0.017663043478260868	0.26993865030674846
ENSMUST00000031490.11	ENSMUSG00000029512	-	full	3156	3050	65	168	233	67	0.021311475409836064	0.05508196721311476	0.07639344262295082	0.021967213114754098	0.27896995708154504
ENSMUST00000156290.9	ENSMUSG00000033209	+	full	7353	5747	149	415	564	125	0.02592657038454846	0.0722115886549504	0.09813815903949887	0.021750478510527232	0.2641843971631206
ENSMUST00000200298.2	ENSMUSG00000050017	+	full	819	718	18	75	93	34	0.025069637883008356	0.10445682451253482	0.12952646239554316	0.04735376044568245	0.1935483870967742
ENSMUST00000094463.5	ENSMUSG00000070576	+	full	3894	3668	121	171	292	64	0.03298800436205016	0.04661941112322792	0.07960741548527808	0.017448200654307525	0.4143835616438356
ENSMUST00000031287.12	ENSMUSG00000029344	+	full	1131	1088	15	69	84	21	0.013786764705882353	0.06341911764705882	0.07720588235294118	0.019301470588235295	0.17857142857142858
ENSMUST00000031288.14	ENSMUSG00000029345	+	full	2517	2111	65	165	230	36	0.030791094268119375	0.07816200852676457	0.10895310279488395	0.01705352913311227	0.2826086956521739
ENSMUST00000047936.13	ENSMUSG00000042190	-	full	1116	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000065698.7	ENSMUSG00000053334	+	full	1377	251	4	14	18	2	0.01593625498007968	0.055776892430278883	0.07171314741035857	0.00796812749003984	0.2222222222222222
ENSMUST00000004646.13	ENSMUSG00000004530	-	full	1425	1255	22	91	113	35	0.01752988047808765	0.07250996015936255	0.0900398406374502	0.027888446215139442	0.19469026548672566
ENSMUST00000031588.12	ENSMUSG00000029592	+	full	1554	1239	35	88	123	26	0.02824858757062147	0.07102502017756256	0.09927360774818401	0.020984665052461663	0.2845528455284553
ENSMUST00000031587.13	ENSMUSG00000029591	+	full	921	730	23	42	65	9	0.031506849315068496	0.057534246575342465	0.08904109589041095	0.012328767123287671	0.35384615384615387
