bovine_ensembl_gene_id	human_gene_id	mouse_return_gene	3utr_pid_aln_mean	3utr_pid_shorter_mean	3utr_pid_longer_mean	3utr_pct_gaps_mean	3utr_coverage_mean	5utr_pid_aln_mean	5utr_pid_shorter_mean	5utr_pid_longer_mean	5utr_pct_gaps_mean	5utr_coverage_mean	cds_pid_aln_mean	cds_pid_shorter_mean	cds_pid_longer_mean	cds_pct_gaps_mean	cds_coverage_mean	alignment_file_3utr	alignment_file_5utr	alignment_file_cds
ENSBTAG00000019944	ENSG00000111142	ENSMUSG00000036112	37.8404	65.1223	50.3983	48.555	86.6667	24.3386	83.3333	32.6058	70.3704	81.4815	91.3013	91.4301	91.3013	0.1392	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000019944__ENSG00000111142__ENSMUSG00000036112.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019944__ENSG00000111142__ENSMUSG00000036112.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019944__ENSG00000111142__ENSMUSG00000036112.CDS.aln.fa
ENSBTAG00000016415	ENSG00000111144	ENSMUSG00000026269	10.7754	57.4341	24.9261	81.336	74.7231	16.7549	52.1467	29.9854	67.7249	78.4832	50.4227	60.6141	55.9516	18.1159	94.3841	alignment_seq_extracted/aln_fasta/ENSBTAG00000016415__ENSG00000111144__ENSMUSG00000026269.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016415__ENSG00000111144__ENSMUSG00000026269.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016415__ENSG00000111144__ENSMUSG00000026269.CDS.aln.fa
ENSBTAG00000001509	ENSG00000111145	ENSMUSG00000008398	54.5711	64.2917	61.3523	22.2523	96.1222	82.3726	93.9937	85.2193	13.2832	97.7444	78.1116	89.0742	82.4678	13.1617	95.8512	alignment_seq_extracted/aln_fasta/ENSBTAG00000001509__ENSG00000111145__ENSMUSG00000008398.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001509__ENSG00000111145__ENSMUSG00000008398.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001509__ENSG00000111145__ENSMUSG00000008398.CDS.aln.fa
ENSBTAG00000057245	ENSG00000111186	ENSMUSG00000030170	25.3757	69.3889	26.1822	61.6803	95.9016	25.2747	38.9365	31.3428	49.4505	92.0635	69.8269	85.9259	75.4017	18.8864	93.7547	alignment_seq_extracted/aln_fasta/ENSBTAG00000057245__ENSG00000111186__ENSMUSG00000030170.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000057245__ENSG00000111186__ENSMUSG00000030170.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000057245__ENSG00000111186__ENSMUSG00000030170.CDS.aln.fa
ENSBTAG00000015875	ENSG00000111206	ENSMUSG00000001517	24.5242	59.2272	38.2188	62.5865	80.6661	41.2229	62.3645	46.97	39.9408	93.9842	80.202	81.3276	80.9009	1.9048	99.6537	alignment_seq_extracted/aln_fasta/ENSBTAG00000015875__ENSG00000111206__ENSMUSG00000001517.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015875__ENSG00000111206__ENSMUSG00000001517.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015875__ENSG00000111206__ENSMUSG00000001517.CDS.aln.fa
ENSBTAG00000000275	ENSG00000111224	ENSMUSG00000038507	20.8503	50.6906	25.9419	66.6587	87.0703	34.3511	51.29	44.8641	46.1832	89.6947	30.0882	61.9812	41.0739	53.432	85.5092	alignment_seq_extracted/aln_fasta/ENSBTAG00000000275__ENSG00000111224__ENSMUSG00000038507.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000275__ENSG00000111224__ENSMUSG00000038507.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000275__ENSG00000111224__ENSMUSG00000038507.CDS.aln.fa
ENSBTAG00000005347	ENSG00000111231	ENSMUSG00000028848	25.0931	42.4233	33.4288	59.5903	88.2682	11.9048	32.0669	12.5628	77.7778	88.8889	56.7539	62.9415	59.7844	10.9599	97.1379	alignment_seq_extracted/aln_fasta/ENSBTAG00000005347__ENSG00000111231__ENSMUSG00000028848.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005347__ENSG00000111231__ENSMUSG00000028848.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005347__ENSG00000111231__ENSMUSG00000028848.CDS.aln.fa
ENSBTAG00000009101	ENSG00000111252	ENSMUSG00000042594	27.0083	67.8722	31.1371	62.2157	88.0332	41.4918	69.8677	43.498	39.7824	96.115	69.0525	80.5884	73.099	16.1554	96.2168	alignment_seq_extracted/aln_fasta/ENSBTAG00000009101__ENSG00000111252__ENSMUSG00000042594.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009101__ENSG00000111252__ENSMUSG00000042594.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009101__ENSG00000111252__ENSMUSG00000042594.CDS.aln.fa
ENSBTAG00000008721	ENSG00000111261	ENSMUSG00000032718	8.4603	64.1519	18.1605	87.4365	72.1867	42.7822	65.2154	50.0153	36.9204	90.3762	67.1009	70.4459	68.3971	6.4879	99.7446	alignment_seq_extracted/aln_fasta/ENSBTAG00000008721__ENSG00000111261__ENSMUSG00000032718.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008721__ENSG00000111261__ENSMUSG00000032718.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008721__ENSG00000111261__ENSMUSG00000032718.CDS.aln.fa
ENSBTAG00000010763	ENSG00000111266	ENSMUSG00000030203	28.2346	70.4915	31.8377	61.2025	88.4503	28.4516	89.6888	31.5832	66.8763	87.9305	80.3698	83.2089	81.4062	4.2595	99.5047	alignment_seq_extracted/aln_fasta/ENSBTAG00000010763__ENSG00000111266__ENSMUSG00000030203.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010763__ENSG00000111266__ENSMUSG00000030203.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010763__ENSG00000111266__ENSMUSG00000030203.CDS.aln.fa
ENSBTAG00000011957	ENSG00000111269	ENSMUSG00000032652	22.5421	57.2704	24.7839	65.8245	93.5174	67.4342	86.9901	70.5778	23.7939	96.8202	73.9489	89.7279	78.6714	17.5676	94.5946	alignment_seq_extracted/aln_fasta/ENSBTAG00000011957__ENSG00000111269__ENSMUSG00000032652.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011957__ENSG00000111269__ENSMUSG00000032652.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011957__ENSG00000111269__ENSMUSG00000032652.CDS.aln.fa
ENSBTAG00000008743	ENSG00000111275	ENSMUSG00000013584	3.1433	50.2399	6.1651	95.1574	70.4964	30.1587	47.2644	33.0049	43.6508	96.0317	72.325	72.8883	72.5925	0.936	99.7873	alignment_seq_extracted/aln_fasta/ENSBTAG00000008743__ENSG00000111275__ENSMUSG00000013584.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008743__ENSG00000111275__ENSMUSG00000013584.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008743__ENSG00000111275__ENSMUSG00000013584.CDS.aln.fa
ENSBTAG00000018254	ENSG00000111276	ENSMUSG00000003031	29.7864	79.4001	48.107	65.0882	79.0715	56.3437	67.2636	62.9115	21.4533	95.1557	87.8839	88.1757	87.8839	0.335	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000018254__ENSG00000111276__ENSMUSG00000003031.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018254__ENSG00000111276__ENSMUSG00000003031.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018254__ENSG00000111276__ENSMUSG00000003031.CDS.aln.fa
ENSBTAG00000002631	ENSG00000111319	ENSMUSG00000030340	52.4992	62.4209	55.124	20.4394	99.1086	11.1872	40.2172	14.7559	79.6043	82.1918	79.1251	84.392	80.4492	6.3243	98.5259	alignment_seq_extracted/aln_fasta/ENSBTAG00000002631__ENSG00000111319__ENSMUSG00000030340.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002631__ENSG00000111319__ENSMUSG00000030340.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002631__ENSG00000111319__ENSMUSG00000030340.CDS.aln.fa
ENSBTAG00000015312	ENSG00000111321	ENSMUSG00000030339	58.599	63.6806	61.7205	11.8357	98.8889	56.6066	70.5664	63.1379	25.8258	95.4955	72.6547	76.9716	74.6113	6.487	98.2535	alignment_seq_extracted/aln_fasta/ENSBTAG00000015312__ENSG00000111321__ENSMUSG00000030339.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015312__ENSG00000111321__ENSMUSG00000030339.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015312__ENSG00000111321__ENSMUSG00000030339.CDS.aln.fa
ENSBTAG00000001593	ENSG00000111325	ENSMUSG00000023707	22.9224	40.7493	26.0528	48.5388	90.6393	14.7287	66.6667	24.8548	78.2946	75.969	73.4275	84.0444	76.8891	12.6351	95.8437	alignment_seq_extracted/aln_fasta/ENSBTAG00000001593__ENSG00000111325__ENSMUSG00000023707.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001593__ENSG00000111325__ENSMUSG00000023707.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001593__ENSG00000111325__ENSMUSG00000023707.CDS.aln.fa
ENSBTAG00000007269	ENSG00000111361	ENSMUSG00000029388	37.4944	52.1517	42.5698	35.1454	93.311	40.6061	54.5877	48.4842	37.7778	94.9495	88.1627	88.1627	88.1627	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000007269__ENSG00000111361__ENSMUSG00000029388.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007269__ENSG00000111361__ENSMUSG00000029388.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007269__ENSG00000111361__ENSMUSG00000029388.CDS.aln.fa
ENSBTAG00000007266	ENSG00000111364	ENSMUSG00000029389	18.0	49.1622	24.4724	70.1944	83.9167	13.0653	46.0	19.1965	71.8593	78.057	75.656	86.3561	79.1952	12.3907	95.8698	alignment_seq_extracted/aln_fasta/ENSBTAG00000007266__ENSG00000111364__ENSMUSG00000029389.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007266__ENSG00000111364__ENSMUSG00000029389.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007266__ENSG00000111364__ENSMUSG00000029389.CDS.aln.fa
ENSBTAG00000000859	ENSG00000111371	ENSMUSG00000023169	54.2208	65.7265	59.5145	22.8149	96.0108	28.442	67.2498	31.9745	60.4167	87.4094	86.3843	86.6769	86.4412	0.4098	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000000859__ENSG00000111371__ENSMUSG00000023169.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000859__ENSG00000111371__ENSMUSG00000023169.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000859__ENSG00000111371__ENSMUSG00000023169.CDS.aln.fa
ENSBTAG00000007988	ENSG00000111450	ENSMUSG00000029428	13.4093	41.2454	13.668	73.5885	92.4539	59.3496	69.3255	64.4592	19.7154	97.3577	75.2163	83.4527	78.4156	10.3842	96.6771	alignment_seq_extracted/aln_fasta/ENSBTAG00000007988__ENSG00000111450__ENSMUSG00000029428.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007988__ENSG00000111450__ENSMUSG00000029428.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007988__ENSG00000111450__ENSMUSG00000029428.CDS.aln.fa
ENSBTAG00000009939	ENSG00000111530	ENSMUSG00000020114	11.3366	33.2886	11.6099	83.7127	82.9265	48.5934	77.831	53.2634	39.8124	94.2882	85.0581	88.582	87.8741	5.8502	98.6739	alignment_seq_extracted/aln_fasta/ENSBTAG00000009939__ENSG00000111530__ENSMUSG00000020114.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009939__ENSG00000111530__ENSMUSG00000020114.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009939__ENSG00000111530__ENSMUSG00000020114.CDS.aln.fa
ENSBTAG00000014129	ENSG00000111540	ENSMUSG00000000711	40.3754	77.1808	51.7026	49.4544	84.7228	50.211	74.0382	63.6408	41.7722	89.1702	93.107	93.107	93.107	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000014129__ENSG00000111540__ENSMUSG00000000711.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014129__ENSG00000111540__ENSMUSG00000000711.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014129__ENSG00000111540__ENSMUSG00000000711.CDS.aln.fa
ENSBTAG00000019738	ENSG00000111554	ENSMUSG00000020212	35.8491	64.0455	37.0796	50.6289	96.9901	28.3871	48.282	38.1612	50.1075	85.1613	72.0702	80.3482	75.0305	10.9038	96.7247	alignment_seq_extracted/aln_fasta/ENSBTAG00000019738__ENSG00000111554__ENSMUSG00000020212.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019738__ENSG00000111554__ENSMUSG00000020212.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019738__ENSG00000111554__ENSMUSG00000020212.CDS.aln.fa
ENSBTAG00000006911	ENSG00000111581	ENSMUSG00000052798	3.8232	59.5299	19.0468	94.7883	69.0427	56.7376	74.4348	57.874	25.5319	99.2908	86.8872	86.981	86.9202	0.1079	99.964	alignment_seq_extracted/aln_fasta/ENSBTAG00000006911__ENSG00000111581__ENSMUSG00000052798.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006911__ENSG00000111581__ENSMUSG00000052798.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006911__ENSG00000111581__ENSMUSG00000052798.CDS.aln.fa
ENSBTAG00000003748	ENSG00000111596	ENSMUSG00000020166	91.682	95.7668	93.1609	4.8624	98.9908	47.0862	99.3007	47.0862	52.2145	100.0	94.757	96.5085	95.3344	1.8149	99.395	alignment_seq_extracted/aln_fasta/ENSBTAG00000003748__ENSG00000111596__ENSMUSG00000020166.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003748__ENSG00000111596__ENSMUSG00000020166.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003748__ENSG00000111596__ENSMUSG00000020166.CDS.aln.fa
ENSBTAG00000020459	ENSG00000111602	ENSMUSG00000039994	25.3597	57.4413	31.5563	59.5465	86.3936	19.2187	57.1161	35.4807	70.5104	78.0088	82.3274	83.9859	83.2544	2.5829	99.4834	alignment_seq_extracted/aln_fasta/ENSBTAG00000020459__ENSG00000111602__ENSMUSG00000039994.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020459__ENSG00000111602__ENSMUSG00000039994.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020459__ENSG00000111602__ENSMUSG00000039994.CDS.aln.fa
ENSBTAG00000007323	ENSG00000111605	ENSMUSG00000055531	8.4895	95.9646	37.3931	91.2429	69.6177	16.6667	57.5407	23.1074	70.2703	82.4324	76.6506	93.7471	80.8836	18.2126	95.1208	alignment_seq_extracted/aln_fasta/ENSBTAG00000007323__ENSG00000111605__ENSMUSG00000055531.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007323__ENSG00000111605__ENSMUSG00000055531.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007323__ENSG00000111605__ENSMUSG00000055531.CDS.aln.fa
ENSBTAG00000014731	ENSG00000111640	ENSMUSG00000057666	57.4335	67.2334	62.0206	19.4053	97.1831	23.1293	78.0825	40.6944	71.1565	76.4626	89.6825	90.2196	89.8619	0.5952	99.8016	alignment_seq_extracted/aln_fasta/ENSBTAG00000014731__ENSG00000111640__ENSMUSG00000057666.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014731__ENSG00000111640__ENSMUSG00000057666.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014731__ENSG00000111640__ENSMUSG00000057666.CDS.aln.fa
ENSBTAG00000006040	ENSG00000111647	ENSMUSG00000019951	22.5313	69.6329	34.9934	70.9428	79.684	63.3858	75.7743	64.6625	17.7165	99.3438	83.5891	85.7938	84.2959	2.6759	99.2514	alignment_seq_extracted/aln_fasta/ENSBTAG00000006040__ENSG00000111647__ENSMUSG00000019951.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006040__ENSG00000111647__ENSMUSG00000019951.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006040__ENSG00000111647__ENSMUSG00000019951.CDS.aln.fa
ENSBTAG00000011111	ENSG00000111652	ENSMUSG00000026240	10.3528	48.7213	17.5761	80.8669	76.4288	17.2414	42.8599	27.1068	60.6897	80.2299	47.8654	72.1034	54.3621	33.8259	89.3268	alignment_seq_extracted/aln_fasta/ENSBTAG00000011111__ENSG00000111652__ENSMUSG00000026240.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011111__ENSG00000111652__ENSMUSG00000026240.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011111__ENSG00000111652__ENSMUSG00000026240.CDS.aln.fa
ENSBTAG00000019780	ENSG00000111667	ENSMUSG00000038429	66.447	73.3684	71.3347	13.6189	97.3641	33.6182	83.97	37.6881	59.5442	90.0285	91.5406	91.5406	91.5406	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000019780__ENSG00000111667__ENSMUSG00000038429.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019780__ENSG00000111667__ENSMUSG00000038429.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019780__ENSG00000111667__ENSMUSG00000038429.CDS.aln.fa
ENSBTAG00000019782	ENSG00000111669	ENSMUSG00000023456	44.0741	63.5437	49.8763	34.0278	93.0093	16.8168	48.6271	19.2418	66.967	89.7898	77.9714	89.5111	81.7816	12.892	95.7027	alignment_seq_extracted/aln_fasta/ENSBTAG00000019782__ENSG00000111669__ENSMUSG00000023456.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019782__ENSG00000111669__ENSMUSG00000023456.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019782__ENSG00000111669__ENSMUSG00000023456.CDS.aln.fa
ENSBTAG00000019409	ENSG00000111670	ENSMUSG00000035311	35.706	66.0187	37.9776	48.2446	95.6597	56.2137	82.7384	64.4779	32.9849	90.0116	83.6447	85.2456	84.2652	2.3152	99.6843	alignment_seq_extracted/aln_fasta/ENSBTAG00000019409__ENSG00000111670__ENSMUSG00000035311.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019409__ENSG00000111670__ENSMUSG00000035311.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019409__ENSG00000111670__ENSMUSG00000035311.CDS.aln.fa
ENSBTAG00000053346	ENSG00000111671	ENSMUSG00000038451	22.8656	44.3981	30.2422	50.2598	84.9295	30.1985	57.6479	35.8345	49.5298	88.9237	68.4499	83.9046	73.7335	18.4156	93.93	alignment_seq_extracted/aln_fasta/ENSBTAG00000053346__ENSG00000111671__ENSMUSG00000038451.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000053346__ENSG00000111671__ENSMUSG00000038451.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000053346__ENSG00000111671__ENSMUSG00000038451.CDS.aln.fa
ENSBTAG00000011274	ENSG00000111674	ENSMUSG00000004267	41.4477	65.5053	48.9829	39.3096	89.4384	15.873	80.985	20.2438	81.2169	79.3651	91.6475	91.6475	91.6475	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000011274__ENSG00000111674__ENSMUSG00000004267.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011274__ENSG00000111674__ENSMUSG00000004267.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011274__ENSG00000111674__ENSMUSG00000004267.CDS.aln.fa
ENSBTAG00000020294	ENSG00000111679	ENSMUSG00000004266	36.5719	70.5247	49.0858	50.9479	83.9652	23.7754	51.5924	28.1771	58.7814	88.5305	88.0044	88.9411	88.4449	1.2714	99.7236	alignment_seq_extracted/aln_fasta/ENSBTAG00000020294__ENSG00000111679__ENSMUSG00000004266.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020294__ENSG00000111679__ENSMUSG00000004266.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020294__ENSG00000111679__ENSMUSG00000004266.CDS.aln.fa
ENSBTAG00000013127	ENSG00000111684	ENSMUSG00000004270	7.2876	56.8861	20.4721	90.9002	70.973	20.5405	83.9133	37.3626	76.2162	75.6757	86.316	86.5509	86.316	0.2732	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000013127__ENSG00000111684__ENSMUSG00000004270.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013127__ENSG00000111684__ENSMUSG00000004270.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013127__ENSG00000111684__ENSMUSG00000004270.CDS.aln.fa
ENSBTAG00000006013	ENSG00000111696	ENSMUSG00000054027	19.0116	52.7281	21.3145	69.062	89.1202	30.1703	46.1783	36.2945	48.6618	94.1606	85.8843	86.6181	86.2994	1.0889	99.758	alignment_seq_extracted/aln_fasta/ENSBTAG00000006013__ENSG00000111696__ENSMUSG00000054027.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006013__ENSG00000111696__ENSMUSG00000054027.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006013__ENSG00000111696__ENSMUSG00000054027.CDS.aln.fa
ENSBTAG00000019757	ENSG00000111707	ENSMUSG00000066900	8.6861	74.5949	10.1132	87.1358	77.8266	43.6036	60.4568	49.7902	27.7477	91.3514	88.9902	88.9902	88.9902	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000019757__ENSG00000111707__ENSMUSG00000066900.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019757__ENSG00000111707__ENSMUSG00000066900.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019757__ENSG00000111707__ENSMUSG00000066900.CDS.aln.fa
ENSBTAG00000000379	ENSG00000111711	ENSMUSG00000030245	26.7198	71.0446	28.0218	61.8875	93.7968	31.8519	52.37	32.3556	45.1852	97.284	85.0837	89.3685	86.5133	4.7945	98.4018	alignment_seq_extracted/aln_fasta/ENSBTAG00000000379__ENSG00000111711__ENSMUSG00000030245.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000379__ENSG00000111711__ENSMUSG00000030245.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000379__ENSG00000111711__ENSMUSG00000030245.CDS.aln.fa
ENSBTAG00000019603	ENSG00000111716	ENSMUSG00000030246	16.0131	76.4468	34.7961	79.1213	73.8925	51.1696	65.2981	55.102	22.5146	94.4444	88.4245	88.4245	88.4245	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000019603__ENSG00000111716__ENSMUSG00000030246.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019603__ENSG00000111716__ENSMUSG00000030246.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019603__ENSG00000111716__ENSMUSG00000030246.CDS.aln.fa
ENSBTAG00000005940	ENSG00000111725	ENSMUSG00000029513	19.5989	49.5157	20.2561	65.575	93.374	26.1168	53.0391	30.3068	56.4719	91.638	79.1573	87.0439	81.8506	9.0604	96.9799	alignment_seq_extracted/aln_fasta/ENSBTAG00000005940__ENSG00000111725__ENSMUSG00000029513.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005940__ENSG00000111725__ENSMUSG00000029513.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005940__ENSG00000111725__ENSMUSG00000029513.CDS.aln.fa
ENSBTAG00000020933	ENSG00000111727	ENSMUSG00000020246	15.5867	49.0011	22.1538	72.3963	81.0668	9.4891	98.8889	13.8281	90.2676	73.9659	82.1244	89.8807	82.9385	8.897	99.1171	alignment_seq_extracted/aln_fasta/ENSBTAG00000020933__ENSG00000111727__ENSMUSG00000020246.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020933__ENSG00000111727__ENSMUSG00000020246.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020933__ENSG00000111727__ENSMUSG00000020246.CDS.aln.fa
ENSBTAG00000001673	ENSG00000111731	ENSMUSG00000030279	26.9632	63.4782	27.827	65.3762	97.6112	40.3439	73.5263	42.4145	45.5026	94.1799	82.5002	88.3546	84.3598	7.2365	98.4226	alignment_seq_extracted/aln_fasta/ENSBTAG00000001673__ENSG00000111731__ENSMUSG00000030279.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001673__ENSG00000111731__ENSMUSG00000030279.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001673__ENSG00000111731__ENSMUSG00000030279.CDS.aln.fa
ENSBTAG00000022044	ENSG00000111737	ENSMUSG00000029518	60.7053	68.4259	64.7183	15.5674	97.9489	21.6312	49.2316	26.364	61.8203	89.7163	45.4915	92.4092	61.4801	50.9884	83.0761	alignment_seq_extracted/aln_fasta/ENSBTAG00000022044__ENSG00000111737__ENSMUSG00000029518.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000022044__ENSG00000111737__ENSMUSG00000029518.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000022044__ENSG00000111737__ENSMUSG00000029518.CDS.aln.fa
ENSBTAG00000018205	ENSG00000111752	ENSMUSG00000040669	28.929	75.9067	42.6134	63.5787	80.2048	25.9115	82.1547	26.8068	70.7031	90.7552	87.0004	87.896	87.2621	1.087	99.7694	alignment_seq_extracted/aln_fasta/ENSBTAG00000018205__ENSG00000111752__ENSMUSG00000040669.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018205__ENSG00000111752__ENSMUSG00000040669.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018205__ENSG00000111752__ENSMUSG00000040669.CDS.aln.fa
ENSBTAG00000000147	ENSG00000111785	ENSMUSG00000035620	30.8311	81.5741	47.149	63.3502	79.4459	63.0491	96.5856	63.7938	34.6253	98.9664	95.3258	95.3258	95.3258	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000000147__ENSG00000111785__ENSMUSG00000035620.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000147__ENSG00000111785__ENSMUSG00000035620.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000147__ENSG00000111785__ENSMUSG00000035620.CDS.aln.fa
