transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSBTAT00000024956	ENSBTAG00000018742	-	full	912	775	13	60	73	23	0.016774193548387096	0.07741935483870968	0.09419354838709677	0.02967741935483871	0.1780821917808219
ENSBTAT00000027858	ENSBTAG00000020911	-	full	3048	2907	75	272	347	99	0.025799793601651185	0.0935672514619883	0.11936704506363949	0.034055727554179564	0.21613832853025935
ENSBTAT00000028150	ENSBTAG00000021125	-	full	4209	4069	102	359	461	159	0.025067584173015484	0.08822806586384861	0.11329565003686409	0.03907594003440649	0.22125813449023862
ENSBTAT00000081330	ENSBTAG00000024715	+	full	4161	3952	62	267	329	128	0.01568825910931174	0.06756072874493928	0.08324898785425101	0.032388663967611336	0.1884498480243161
ENSBTAT00000087280	ENSBTAG00000016469	-	full	5325	5214	122	317	439	58	0.02339854238588416	0.060797851937092445	0.0841963943229766	0.011123897199846567	0.27790432801822323
ENSBTAT00000073946	ENSBTAG00000000375	-	full	2139	2017	30	190	220	49	0.014873574615765989	0.09419930589985126	0.10907288051561725	0.024293505205751114	0.13636363636363635
ENSBTAT00000013267	ENSBTAG00000010060	-	full	1518	1318	21	71	92	17	0.015933232169954476	0.05386949924127466	0.06980273141122914	0.012898330804248861	0.22826086956521738
ENSBTAT00000072259	ENSBTAG00000051230	-	full	1656	1459	26	79	105	22	0.01782042494859493	0.05414667580534613	0.07196710075394105	0.015078821110349555	0.24761904761904763
ENSBTAT00000017267	ENSBTAG00000012989	-	full	939	737	11	41	52	7	0.014925373134328358	0.05563093622795115	0.07055630936227951	0.009497964721845319	0.21153846153846154
ENSBTAT00000008507	ENSBTAG00000006493	+	full	1278	556	10	45	55	10	0.017985611510791366	0.08093525179856115	0.09892086330935251	0.017985611510791366	0.18181818181818182
ENSBTAT00000003078	ENSBTAG00000002381	+	full	2145	1929	20	128	148	31	0.010368066355624676	0.06635562467599793	0.0767236910316226	0.01607050285121825	0.13513513513513514
ENSBTAT00000003099	ENSBTAG00000002389	-	full	735	616	6	40	46	19	0.00974025974025974	0.06493506493506493	0.07467532467532467	0.030844155844155844	0.13043478260869565
ENSBTAT00000043809	ENSBTAG00000002404	+	full	891	694	12	50	62	28	0.01729106628242075	0.07204610951008646	0.0893371757925072	0.040345821325648415	0.1935483870967742
ENSBTAT00000084799	ENSBTAG00000036260	-	full	1311	991	21	85	106	19	0.02119071644803229	0.08577194752774975	0.10696266397578204	0.01917255297679112	0.19811320754716982
ENSBTAT00000004728	ENSBTAG00000024657	+	full	1707	1146	24	119	143	25	0.020942408376963352	0.10383944153577661	0.12478184991273997	0.02181500872600349	0.16783216783216784
ENSBTAT00000003767	ENSBTAG00000036016	+	full	2625	448	10	29	39	10	0.022321428571428572	0.06473214285714286	0.08705357142857142	0.022321428571428572	0.2564102564102564
ENSBTAT00000005289	ENSBTAG00000004046	+	full	1848	1564	29	78	107	15	0.01854219948849105	0.049872122762148335	0.06841432225063938	0.00959079283887468	0.27102803738317754
ENSBTAT00000107700	ENSBTAG00000005913	-	full	2328	2124	63	148	211	72	0.029661016949152543	0.0696798493408663	0.09934086629001883	0.03389830508474576	0.2985781990521327
ENSBTAT00000116185	ENSBTAG00000012820	+	full	915	736	12	61	73	18	0.016304347826086956	0.08288043478260869	0.09918478260869565	0.024456521739130436	0.1643835616438356
ENSBTAT00000028236	ENSBTAG00000021188	-	full	756	220	4	14	18	8	0.01818181818181818	0.06363636363636363	0.08181818181818182	0.03636363636363636	0.2222222222222222
ENSBTAT00000128472	ENSBTAG00000014838	+	full	1095	957	11	78	89	15	0.011494252873563218	0.08150470219435736	0.09299895506792058	0.01567398119122257	0.12359550561797752
ENSBTAT00000017188	ENSBTAG00000012937	+	full	1251	1148	25	71	96	19	0.02177700348432056	0.06184668989547038	0.08362369337979095	0.016550522648083623	0.2604166666666667
ENSBTAT00000092269	ENSBTAG00000063257	+	full	762	377	14	15	29	2	0.03713527851458886	0.03978779840848806	0.07692307692307693	0.005305039787798408	0.4827586206896552
ENSBTAT00000071315	ENSBTAG00000014059	+	full	3624	3259	55	239	294	85	0.016876342436330162	0.07333537895059834	0.09021172138692851	0.026081620128873887	0.1870748299319728
ENSBTAT00000140798	ENSBTAG00000070746	+	full	279	173	8	14	22	8	0.046242774566473986	0.08092485549132948	0.12716763005780346	0.046242774566473986	0.36363636363636365
ENSBTAT00000147976	ENSBTAG00000008132	+	full	2046	1719	53	120	173	31	0.030831878999418267	0.06980802792321117	0.10063990692262943	0.018033740546829553	0.3063583815028902
ENSBTAT00000024637	ENSBTAG00000018509	-	full	1071	948	16	65	81	17	0.016877637130801686	0.06856540084388185	0.08544303797468354	0.017932489451476793	0.19753086419753085
ENSBTAT00000067542	ENSBTAG00000004641	-	full	3606	3440	84	248	332	76	0.02441860465116279	0.07209302325581396	0.09651162790697675	0.022093023255813953	0.25301204819277107
ENSBTAT00000017382	ENSBTAG00000013074	-	full	2097	1825	40	149	189	64	0.021917808219178082	0.08164383561643836	0.10356164383561643	0.03506849315068493	0.21164021164021163
ENSBTAT00000017388	ENSBTAG00000024633	-	full	4905	4666	95	313	408	102	0.020360051435919416	0.06708101157308187	0.08744106300900129	0.02186026575225032	0.23284313725490197
ENSBTAT00000100876	ENSBTAG00000006255	+	full	1506	883	26	83	109	44	0.02944507361268403	0.09399773499433749	0.12344280860702152	0.04983012457531144	0.23853211009174313
ENSBTAT00000131377	ENSBTAG00000009111	-	full	2139	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000021204	ENSBTAG00000015946	-	full	1614	1538	33	143	176	66	0.021456436931079324	0.0929778933680104	0.11443433029908973	0.04291287386215865	0.1875
ENSBTAT00000022108	ENSBTAG00000016618	-	full	2787	2549	56	196	252	75	0.021969399764613574	0.07689289917614751	0.09886229894076108	0.029423303256178895	0.2222222222222222
ENSBTAT00000120200	ENSBTAG00000018774	-	full	1935	1123	24	75	99	21	0.0213713268032057	0.06678539626001781	0.0881567230632235	0.018699910952804988	0.24242424242424243
ENSBTAT00000016835	ENSBTAG00000012673	+	full	1464	1379	24	92	116	29	0.01740391588107324	0.06671501087744743	0.08411892675852067	0.02102973168963017	0.20689655172413793
ENSBTAT00000006514	ENSBTAG00000004953	-	full	1407	1258	21	107	128	41	0.016693163751987282	0.08505564387917329	0.10174880763116058	0.03259141494435612	0.1640625
ENSBTAT00000010116	ENSBTAG00000007693	-	full	1653	1171	15	52	67	16	0.012809564474807857	0.0444064901793339	0.05721605465414176	0.013663535439795047	0.22388059701492538
ENSBTAT00000074742	ENSBTAG00000008001	-	full	738	488	13	62	75	30	0.02663934426229508	0.12704918032786885	0.15368852459016394	0.06147540983606557	0.17333333333333334
ENSBTAT00000004192	ENSBTAG00000003232	-	full	612	450	15	25	40	10	0.03333333333333333	0.05555555555555555	0.08888888888888889	0.022222222222222223	0.375
ENSBTAT00000096343	ENSBTAG00000005379	-	full	1545	1309	22	61	83	18	0.01680672268907563	0.04660045836516425	0.06340718105423988	0.013750954927425516	0.26506024096385544
ENSBTAT00000068363	ENSBTAG00000001483	+	full	3216	2782	66	228	294	86	0.02372393961179008	0.08195542774982027	0.10567936736161035	0.030913012221423435	0.22448979591836735
ENSBTAT00000013738	ENSBTAG00000010408	+	full	2157	2073	53	131	184	37	0.025566811384466957	0.06319343945972021	0.08876025084418716	0.017848528702363725	0.28804347826086957
ENSBTAT00000049612	ENSBTAG00000010427	+	full	1272	1069	27	61	88	16	0.025257249766136577	0.05706267539756782	0.0823199251637044	0.014967259120673527	0.3068181818181818
ENSBTAT00000121037	ENSBTAG00000010432	-	full	2133	2012	53	148	201	44	0.026341948310139165	0.073558648111332	0.09990059642147117	0.02186878727634195	0.263681592039801
ENSBTAT00000017680	ENSBTAG00000013294	+	full	1764	139	2	10	12	6	0.014388489208633094	0.07194244604316546	0.08633093525179857	0.04316546762589928	0.16666666666666666
ENSBTAT00000015530	ENSBTAG00000038107	+	full	1338	1144	28	89	117	13	0.024475524475524476	0.0777972027972028	0.10227272727272728	0.011363636363636364	0.23931623931623933
ENSBTAT00000027017	ENSBTAG00000020273	-	full	966	212	5	15	20	5	0.02358490566037736	0.07075471698113207	0.09433962264150944	0.02358490566037736	0.25
ENSBTAT00000070204	ENSBTAG00000002126	+	full	1671	1483	31	127	158	46	0.020903573836817263	0.0856372218476062	0.10654079568442347	0.031018206338503034	0.1962025316455696
ENSBTAT00000009178	ENSBTAG00000006984	+	full	1629	1439	26	115	141	51	0.018068102849200834	0.07991660875608061	0.09798471160528145	0.035441278665740095	0.18439716312056736
ENSBTAT00000022205	ENSBTAG00000016703	-	full	1596	1509	47	133	180	57	0.031146454605699137	0.08813783962889331	0.11928429423459244	0.03777335984095427	0.2611111111111111
ENSBTAT00000021249	ENSBTAG00000015972	+	full	474	428	6	31	37	13	0.014018691588785047	0.07242990654205607	0.08644859813084112	0.030373831775700934	0.16216216216216217
ENSBTAT00000018350	ENSBTAG00000013812	-	full	2571	2368	43	194	237	86	0.018158783783783782	0.08192567567567567	0.10008445945945946	0.036317567567567564	0.18143459915611815
ENSBTAT00000018104	ENSBTAG00000013620	+	full	987	892	26	92	118	45	0.02914798206278027	0.1031390134529148	0.13228699551569506	0.05044843049327354	0.22033898305084745
ENSBTAT00000098290	ENSBTAG00000006186	+	full	2502	1890	41	149	190	78	0.021693121693121695	0.07883597883597884	0.10052910052910052	0.04126984126984127	0.21578947368421053
ENSBTAT00000087458	ENSBTAG00000001574	-	full	1590	1319	30	121	151	59	0.022744503411675512	0.09173616376042457	0.11448066717210008	0.04473085670962851	0.1986754966887417
ENSBTAT00000118822	ENSBTAG00000009838	+	full	1023	730	9	82	91	39	0.012328767123287671	0.11232876712328767	0.12465753424657534	0.05342465753424658	0.0989010989010989
ENSBTAT00000075358	ENSBTAG00000005359	+	full	1329	1120	18	102	120	34	0.01607142857142857	0.09107142857142857	0.10714285714285714	0.030357142857142857	0.15
ENSBTAT00000133373	ENSBTAG00000006898	-	full	4557	4356	96	453	549	192	0.02203856749311295	0.10399449035812672	0.12603305785123967	0.0440771349862259	0.17486338797814208
ENSBTAT00000068481	ENSBTAG00000004064	-	full	972	773	17	69	86	33	0.02199223803363519	0.08926261319534282	0.111254851228978	0.042690815006468305	0.19767441860465115
ENSBTAT00000061457	ENSBTAG00000012582	+	full	3039	2846	68	261	329	108	0.023893183415319746	0.09170765987350668	0.11560084328882643	0.03794799718903725	0.2066869300911854
ENSBTAT00000133553	ENSBTAG00000012585	-	full	4191	3985	108	347	455	150	0.027101631116687577	0.08707653701380176	0.11417816813048934	0.037641154328732745	0.23736263736263735
ENSBTAT00000013808	ENSBTAG00000010460	+	full	2391	1986	35	167	202	91	0.017623363544813697	0.08408862034239678	0.10171198388721048	0.04582074521651561	0.17326732673267325
ENSBTAT00000147379	ENSBTAG00000075274	+	full	417	247	3	16	19	2	0.012145748987854251	0.06477732793522267	0.07692307692307693	0.008097165991902834	0.15789473684210525
ENSBTAT00000019352	ENSBTAG00000014560	+	full	1461	907	28	50	78	11	0.030871003307607496	0.05512679162072767	0.08599779492833518	0.012127894156560088	0.358974358974359
ENSBTAT00000002265	ENSBTAG00000001729	-	full	1449	1133	19	74	93	33	0.01676963812886143	0.06531332744924978	0.0820829655781112	0.02912621359223301	0.20430107526881722
ENSBTAT00000009987	ENSBTAG00000007593	-	full	921	774	18	83	101	35	0.023255813953488372	0.10723514211886305	0.13049095607235142	0.04521963824289406	0.1782178217821782
ENSBTAT00000144105	ENSBTAG00000049277	+	full	4749	1087	23	85	108	30	0.021159153633854646	0.078196872125115	0.09935602575896964	0.027598896044158234	0.21296296296296297
ENSBTAT00000084021	ENSBTAG00000012778	+	full	2112	1970	44	158	202	41	0.02233502538071066	0.08020304568527918	0.10253807106598985	0.02081218274111675	0.21782178217821782
ENSBTAT00000108780	ENSBTAG00000012781	-	full	3825	3733	108	284	392	117	0.028931154567372087	0.07607822126975623	0.10500937583712831	0.03134208411465309	0.2755102040816326
ENSBTAT00000016887	ENSBTAG00000012705	+	full	972	775	16	62	78	28	0.02064516129032258	0.08	0.10064516129032258	0.03612903225806452	0.20512820512820512
ENSBTAT00000078215	ENSBTAG00000006718	-	full	2781	2686	48	250	298	109	0.017870439314966492	0.09307520476545049	0.11094564408041697	0.04058078927773641	0.1610738255033557
ENSBTAT00000140926	ENSBTAG00000019471	+	full	420	342	5	31	36	13	0.014619883040935672	0.09064327485380116	0.10526315789473684	0.038011695906432746	0.1388888888888889
ENSBTAT00000132912	ENSBTAG00000011785	-	full	2310	2234	53	174	227	80	0.023724261414503133	0.07788719785138765	0.10161145926589078	0.03581020590868397	0.23348017621145375
ENSBTAT00000092512	ENSBTAG00000008453	-	full	1920	1709	28	166	194	63	0.016383850204798128	0.09713282621416033	0.11351667641895846	0.03686366296079579	0.14432989690721648
ENSBTAT00000021544	ENSBTAG00000016185	-	full	2394	2306	55	175	230	51	0.023850823937554208	0.07588898525585429	0.0997398091934085	0.022116218560277536	0.2391304347826087
ENSBTAT00000067592	ENSBTAG00000000140	+	full	1533	1281	24	110	134	38	0.01873536299765808	0.0858704137392662	0.10460577673692428	0.02966432474629196	0.1791044776119403
ENSBTAT00000116464	ENSBTAG00000002854	-	full	2847	2632	62	188	250	42	0.023556231003039513	0.07142857142857142	0.09498480243161095	0.015957446808510637	0.248
ENSBTAT00000017450	ENSBTAG00000013128	-	full	1587	1325	47	125	172	35	0.03547169811320755	0.09433962264150944	0.129811320754717	0.026415094339622643	0.27325581395348836
ENSBTAT00000047257	ENSBTAG00000033267	-	full	1677	1521	39	156	195	75	0.02564102564102564	0.10256410256410256	0.1282051282051282	0.04930966469428008	0.2
ENSBTAT00000080992	ENSBTAG00000000837	-	full	3084	2952	47	272	319	92	0.01592140921409214	0.0921409214092141	0.10806233062330624	0.03116531165311653	0.14733542319749215
ENSBTAT00000109675	ENSBTAG00000053007	-	full	2913	2647	57	195	252	52	0.021533811862485833	0.07366830374008311	0.09520211560256894	0.019644880997355497	0.2261904761904762
ENSBTAT00000017565	ENSBTAG00000013197	+	full	1347	1141	18	87	105	23	0.015775635407537247	0.07624890446976336	0.09202453987730061	0.020157756354075372	0.17142857142857143
ENSBTAT00000029167	ENSBTAG00000021880	+	full	1947	1936	34	123	157	41	0.01756198347107438	0.06353305785123967	0.08109504132231404	0.021177685950413222	0.21656050955414013
ENSBTAT00000029173	ENSBTAG00000022777	-	full	5160	4978	122	537	659	262	0.02450783447167537	0.10787464845319406	0.13238248292486943	0.05263157894736842	0.18512898330804248
ENSBTAT00000148789	ENSBTAG00000013949	+	full	6936	6696	148	676	824	337	0.022102747909199524	0.1009557945041816	0.12305854241338113	0.050328554360812426	0.1796116504854369
ENSBTAT00000055849	ENSBTAG00000000511	-	full	2166	1910	46	199	245	91	0.024083769633507852	0.10418848167539267	0.12827225130890052	0.04764397905759162	0.18775510204081633
ENSBTAT00000098232	ENSBTAG00000033180	+	full	1287	1135	29	114	143	39	0.02555066079295154	0.10044052863436123	0.12599118942731277	0.03436123348017621	0.20279720279720279
ENSBTAT00000052059	ENSBTAG00000007606	+	full	2478	2374	48	256	304	76	0.020219039595619208	0.10783487784330244	0.12805391743892164	0.03201347935973041	0.15789473684210525
ENSBTAT00000122694	ENSBTAG00000033136	-	full	399	207	4	24	28	8	0.01932367149758454	0.11594202898550725	0.13526570048309178	0.03864734299516908	0.14285714285714285
ENSBTAT00000001935	ENSBTAG00000001478	-	full	585	301	2	36	38	14	0.006644518272425249	0.11960132890365449	0.12624584717607973	0.046511627906976744	0.05263157894736842
ENSBTAT00000047061	ENSBTAG00000013885	+	full	1371	1268	21	120	141	40	0.016561514195583597	0.0946372239747634	0.111198738170347	0.031545741324921134	0.14893617021276595
ENSBTAT00000000497	ENSBTAG00000000385	-	full	1596	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000100528	ENSBTAG00000017788	+	full	1542	1201	20	136	156	57	0.01665278934221482	0.11323896752706078	0.1298917568692756	0.04746044962531224	0.1282051282051282
ENSBTAT00000090987	ENSBTAG00000017775	-	full	2265	2166	80	259	339	108	0.03693444136657433	0.11957525392428439	0.15650969529085873	0.04986149584487535	0.2359882005899705
ENSBTAT00000080235	ENSBTAG00000007566	+	full	4944	4604	97	453	550	237	0.02106863596872285	0.09839270199826237	0.11946133796698523	0.05147697654213727	0.17636363636363636
ENSBTAT00000012365	ENSBTAG00000009396	-	full	2508	2319	35	229	264	114	0.015092712376024149	0.098749460974558	0.11384217335058215	0.04915912031047866	0.13257575757575757
ENSBTAT00000113596	ENSBTAG00000061790	+	full	1956	1956	33	201	234	88	0.01687116564417178	0.10276073619631902	0.1196319018404908	0.044989775051124746	0.14102564102564102
ENSBTAT00000063162	ENSBTAG00000002688	+	full	912	598	15	65	80	23	0.02508361204013378	0.10869565217391304	0.13377926421404682	0.038461538461538464	0.1875
ENSBTAT00000003484	ENSBTAG00000002690	+	full	1206	970	29	98	127	42	0.029896907216494847	0.10103092783505155	0.1309278350515464	0.04329896907216495	0.2283464566929134
ENSBTAT00000027006	ENSBTAG00000020266	-	full	1491	1312	30	75	105	26	0.022865853658536585	0.057164634146341466	0.08003048780487805	0.019817073170731708	0.2857142857142857
ENSBTAT00000122571	ENSBTAG00000014793	+	full	3018	2797	79	230	309	109	0.028244547729710405	0.0822309617447265	0.11047550947443689	0.03897032534858777	0.255663430420712
ENSBTAT00000019684	ENSBTAG00000014794	-	full	2205	2095	29	183	212	68	0.013842482100238664	0.0873508353221957	0.10119331742243437	0.032458233890214794	0.13679245283018868
ENSBTAT00000126474	ENSBTAG00000017727	-	full	2454	2295	45	233	278	142	0.0196078431372549	0.10152505446623093	0.12113289760348583	0.06187363834422658	0.1618705035971223
ENSBTAT00000055228	ENSBTAG00000003295	+	full	1113	603	29	65	94	22	0.04809286898839138	0.1077943615257048	0.1558872305140962	0.03648424543946932	0.30851063829787234
ENSBTAT00000006003	ENSBTAG00000004570	+	full	738	549	15	38	53	11	0.0273224043715847	0.0692167577413479	0.0965391621129326	0.020036429872495445	0.2830188679245283
ENSBTAT00000002380	ENSBTAG00000001821	+	full	8637	8329	270	738	1008	293	0.032416856765518066	0.08860607515908273	0.1210229319246008	0.035178292712210346	0.26785714285714285
ENSBTAT00000094060	ENSBTAG00000020591	-	full	426	347	9	37	46	22	0.025936599423631124	0.10662824207492795	0.13256484149855907	0.06340057636887608	0.1956521739130435
ENSBTAT00000077619	ENSBTAG00000014319	+	full	2610	2490	54	194	248	95	0.021686746987951807	0.07791164658634538	0.09959839357429719	0.03815261044176707	0.21774193548387097
ENSBTAT00000104702	ENSBTAG00000024542	-	full	894	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000081213	ENSBTAG00000010169	+	full	3762	3268	62	337	399	179	0.018971848225214197	0.10312117503059975	0.12209302325581395	0.05477356181150551	0.15538847117794485
ENSBTAT00000103862	ENSBTAG00000024493	+	full	984	849	14	51	65	18	0.016489988221436984	0.06007067137809187	0.07656065959952886	0.02120141342756184	0.2153846153846154
ENSBTAT00000046364	ENSBTAG00000005314	-	full	2325	2205	56	152	208	47	0.025396825396825397	0.06893424036281179	0.09433106575963719	0.021315192743764172	0.2692307692307692
