transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENSBTAT00000076630	ENSBTAG00000016006	-	11	0	10	0	185	NA	NA	NA	87
ENSBTAT00000047273	ENSBTAG00000033331	-	8	0	6	1	21	276	276	NA	7
ENSBTAT00000047400	ENSBTAG00000033333	+	13	0	12	0	106	NA	NA	NA	81
ENSBTAT00000047408	ENSBTAG00000033334	-	4	0	3	0	926	NA	NA	NA	34
ENSBTAT00000084899	ENSBTAG00000021165	-	13	0	12	0	86	NA	NA	NA	348
ENSBTAT00000002476	ENSBTAG00000001904	+	11	0	10	0	228	NA	NA	NA	217
ENSBTAT00000121186	ENSBTAG00000040356	+	15	0	14	0	212	NA	NA	NA	271
ENSBTAT00000000568	ENSBTAG00000023730	+	4	0	3	0	1075	NA	NA	NA	243
ENSBTAT00000105296	ENSBTAG00000039014	+	14	2	11	0	102	NA	NA	128	2
ENSBTAT00000047558	ENSBTAG00000033441	-	13	0	12	0	325	NA	NA	NA	109
ENSBTAT00000003239	ENSBTAG00000002493	-	17	0	16	0	179	NA	NA	NA	3
ENSBTAT00000003881	ENSBTAG00000002980	+	11	0	10	0	90	NA	NA	NA	435
ENSBTAT00000087916	ENSBTAG00000003757	-	8	0	7	0	191	NA	NA	NA	198
ENSBTAT00000019107	ENSBTAG00000014370	-	9	0	8	0	580	NA	NA	NA	34
ENSBTAT00000137883	ENSBTAG00000004806	+	34	0	32	1	137	170	170	NA	67
ENSBTAT00000136472	ENSBTAG00000010868	-	3	2	0	0	850	NA	NA	2	NA
ENSBTAT00000076240	ENSBTAG00000019938	-	7	0	6	0	357	NA	NA	NA	198
ENSBTAT00000152764	ENSBTAG00000033078	+	6	0	5	0	41	NA	NA	NA	25
ENSBTAT00000127959	ENSBTAG00000016640	+	15	0	14	0	173	NA	NA	NA	135
ENSBTAT00000136385	ENSBTAG00000006208	+	27	2	24	0	146	NA	NA	204	228
ENSBTAT00000074304	ENSBTAG00000006291	+	19	2	16	0	184	NA	NA	148	504
ENSBTAT00000011264	ENSBTAG00000008544	-	4	1	2	0	440	NA	NA	17	76
ENSBTAT00000066388	ENSBTAG00000002287	+	39	1	37	0	875	NA	NA	165	1455
ENSBTAT00000021613	ENSBTAG00000016243	+	23	0	21	1	170	2	2	NA	240
ENSBTAT00000084109	ENSBTAG00000016250	-	10	1	8	0	107	NA	NA	72	42
ENSBTAT00000079027	ENSBTAG00000012499	-	26	1	24	0	112	NA	NA	7	85
ENSBTAT00000087601	ENSBTAG00000012501	+	10	0	9	0	153	NA	NA	NA	45
ENSBTAT00000078441	ENSBTAG00000004838	+	5	0	4	0	87	NA	NA	NA	249
ENSBTAT00000025657	ENSBTAG00000019267	+	13	0	12	0	103	NA	NA	NA	156
ENSBTAT00000025661	ENSBTAG00000019272	+	15	0	14	0	184	NA	NA	NA	90
ENSBTAT00000149440	ENSBTAG00000073826	-	13	0	12	0	161	NA	NA	NA	337
ENSBTAT00000013467	ENSBTAG00000010207	+	7	0	6	0	21	NA	NA	NA	362
ENSBTAT00000110840	ENSBTAG00000003798	+	14	0	13	0	147	NA	NA	NA	600
ENSBTAT00000088356	ENSBTAG00000003794	-	9	0	8	0	187	NA	NA	NA	118
ENSBTAT00000140183	ENSBTAG00000076584	+	10	0	8	1	164	4866	4866	NA	141
ENSBTAT00000040344	ENSBTAG00000002233	+	16	1	14	0	107	NA	NA	38	180
ENSBTAT00000002896	ENSBTAG00000002242	-	7	1	5	0	217	NA	NA	11	127
ENSBTAT00000006361	ENSBTAG00000004842	+	15	1	13	0	96	NA	NA	155	350
ENSBTAT00000006363	ENSBTAG00000004844	+	6	0	5	0	101	NA	NA	NA	38
ENSBTAT00000109945	ENSBTAG00000011700	-	4	0	3	0	143	NA	NA	NA	135
ENSBTAT00000150387	ENSBTAG00000024869	+	3	0	2	0	1185	NA	NA	NA	70
ENSBTAT00000122018	ENSBTAG00000001854	-	10	1	8	0	57	NA	NA	25	157
ENSBTAT00000087838	ENSBTAG00000001855	+	9	0	8	0	35	NA	NA	NA	76
ENSBTAT00000002420	ENSBTAG00000001856	+	9	0	8	0	144	NA	NA	NA	86
ENSBTAT00000057319	ENSBTAG00000001857	-	8	0	7	0	118	NA	NA	NA	66
ENSBTAT00000078708	ENSBTAG00000001848	+	19	1	17	0	132	NA	NA	38	249
ENSBTAT00000078698	ENSBTAG00000007181	-	22	1	20	0	4	NA	NA	14	51
ENSBTAT00000063509	ENSBTAG00000045572	-	2	0	1	0	44	NA	NA	NA	1740
ENSBTAT00000020923	ENSBTAG00000015758	+	7	0	6	0	104	NA	NA	NA	98
ENSBTAT00000017168	ENSBTAG00000012919	+	10	0	9	0	457	NA	NA	NA	162
ENSBTAT00000018422	ENSBTAG00000013874	-	6	0	5	0	5	NA	NA	NA	84
ENSBTAT00000018322	ENSBTAG00000013784	-	12	0	10	1	76	18	18	NA	104
ENSBTAT00000012322	ENSBTAG00000009363	+	3	0	2	0	230	NA	NA	NA	186
ENSBTAT00000130869	ENSBTAG00000003894	+	15	0	14	0	201	NA	NA	NA	21
ENSBTAT00000027695	ENSBTAG00000020782	-	49	1	47	0	78	NA	NA	174	102
ENSBTAT00000009438	ENSBTAG00000007170	-	10	0	9	0	102	NA	NA	NA	270
ENSBTAT00000110645	ENSBTAG00000007172	-	11	0	10	0	122	NA	NA	NA	89
ENSBTAT00000098920	ENSBTAG00000005152	-	10	0	9	0	98	NA	NA	NA	448
ENSBTAT00000063380	ENSBTAG00000054188	+	7	1	5	0	28	NA	NA	5	190
ENSBTAT00000108480	ENSBTAG00000001104	-	5	0	4	0	300	NA	NA	NA	186
ENSBTAT00000013367	ENSBTAG00000010132	-	20	0	19	0	109	NA	NA	NA	53
ENSBTAT00000106480	ENSBTAG00000046708	+	2	1	0	0	1646	NA	NA	51	NA
ENSBTAT00000128099	ENSBTAG00000016103	+	5	0	4	0	1316	NA	NA	NA	78
ENSBTAT00000085646	ENSBTAG00000005058	+	17	1	15	0	86	NA	NA	57	64
ENSBTAT00000004574	ENSBTAG00000003519	+	4	1	2	0	7	NA	NA	8	295
ENSBTAT00000015999	ENSBTAG00000012063	+	10	0	9	0	115	NA	NA	NA	396
ENSBTAT00000063472	ENSBTAG00000032427	-	22	0	21	0	82	NA	NA	NA	201
ENSBTAT00000028741	ENSBTAG00000021570	+	20	0	19	0	5	NA	NA	NA	511
ENSBTAT00000019346	ENSBTAG00000014553	-	8	0	7	0	95	NA	NA	NA	130
ENSBTAT00000132888	ENSBTAG00000008860	+	21	0	20	0	97	NA	NA	NA	19
ENSBTAT00000018279	ENSBTAG00000013757	+	13	3	9	0	184	NA	NA	9	781
ENSBTAT00000100521	ENSBTAG00000018904	-	7	1	5	0	387	NA	NA	15	85
ENSBTAT00000025164	ENSBTAG00000018908	-	3	1	1	0	898	NA	NA	87	259
ENSBTAT00000046528	ENSBTAG00000032763	-	14	0	13	0	130	NA	NA	NA	388
ENSBTAT00000109943	ENSBTAG00000006411	+	3	0	0	2	NA	333	3083	NA	1244
ENSBTAT00000024011	ENSBTAG00000018037	+	3	1	1	0	317	NA	NA	70	957
ENSBTAT00000024015	ENSBTAG00000018040	-	8	0	7	0	111	NA	NA	NA	56
ENSBTAT00000019500	ENSBTAG00000014644	+	18	3	14	0	237	NA	NA	2	126
ENSBTAT00000131212	ENSBTAG00000004368	+	10	0	9	0	121	NA	NA	NA	109
ENSBTAT00000093520	ENSBTAG00000007512	+	7	1	5	0	511	NA	NA	16	199
ENSBTAT00000073737	ENSBTAG00000012112	+	11	2	8	0	94	NA	NA	34	523
ENSBTAT00000012698	ENSBTAG00000009636	-	6	0	5	0	124	NA	NA	NA	10
ENSBTAT00000012699	ENSBTAG00000009638	+	19	1	17	0	49	NA	NA	83	95
ENSBTAT00000132052	ENSBTAG00000033248	+	18	0	17	0	209	NA	NA	NA	41
ENSBTAT00000087488	ENSBTAG00000015991	+	17	0	16	0	209	NA	NA	NA	48
ENSBTAT00000018522	ENSBTAG00000013941	+	18	0	17	0	176	NA	NA	NA	133
ENSBTAT00000127941	ENSBTAG00000006347	+	17	0	16	0	116	NA	NA	NA	22
ENSBTAT00000002168	ENSBTAG00000001654	+	7	0	6	0	92	NA	NA	NA	664
ENSBTAT00000065503	ENSBTAG00000001659	+	12	0	10	1	101	2815	2815	NA	21
ENSBTAT00000002179	ENSBTAG00000001665	-	5	0	4	0	280	NA	NA	NA	395
ENSBTAT00000149581	ENSBTAG00000002412	+	6	0	4	1	90	2730	2730	NA	174
ENSBTAT00000119821	ENSBTAG00000020632	-	6	0	5	0	305	NA	NA	NA	112
ENSBTAT00000069955	ENSBTAG00000018421	+	24	0	23	0	99	NA	NA	NA	141
ENSBTAT00000024515	ENSBTAG00000018425	-	7	0	6	0	438	NA	NA	NA	74
ENSBTAT00000045480	ENSBTAG00000013265	-	27	1	25	0	84	NA	NA	18	323
ENSBTAT00000008329	ENSBTAG00000006353	+	4	1	2	0	165	NA	NA	37	132
ENSBTAT00000123366	ENSBTAG00000019887	-	10	1	8	0	54	NA	NA	18	195
ENSBTAT00000032311	ENSBTAG00000019883	-	9	0	8	0	199	NA	NA	NA	88
ENSBTAT00000032310	ENSBTAG00000021438	+	9	3	5	0	654	NA	NA	75	40
ENSBTAT00000100357	ENSBTAG00000046255	-	3	2	0	0	2183	NA	NA	120	NA
ENSBTAT00000120570	ENSBTAG00000002769	+	25	2	22	0	101	NA	NA	52	87
ENSBTAT00000133197	ENSBTAG00000047367	+	2	1	0	0	2313	NA	NA	19	NA
ENSBTAT00000145881	ENSBTAG00000002223	+	6	0	5	0	136	NA	NA	NA	123
ENSBTAT00000105492	ENSBTAG00000008625	+	2	1	0	0	853	NA	NA	14	NA
ENSBTAT00000081864	ENSBTAG00000004735	+	12	1	10	0	122	NA	NA	29	20
ENSBTAT00000009950	ENSBTAG00000007559	+	12	1	10	0	182	NA	NA	146	93
ENSBTAT00000003479	ENSBTAG00000002687	-	2	1	0	0	3205	NA	NA	95	NA
ENSBTAT00000082144	ENSBTAG00000014123	+	7	2	4	0	357	NA	NA	2	2136
ENSBTAT00000078716	ENSBTAG00000015165	+	19	1	17	0	161	NA	NA	39	103
ENSBTAT00000012256	ENSBTAG00000009304	+	6	0	5	0	47	NA	NA	NA	165
ENSBTAT00000055233	ENSBTAG00000009305	-	29	1	27	0	230	NA	NA	30	102
ENSBTAT00000110995	ENSBTAG00000004864	-	19	0	18	0	177	NA	NA	NA	39
ENSBTAT00000153902	ENSBTAG00000010403	+	5	0	4	0	248	NA	NA	NA	38
ENSBTAT00000004021	ENSBTAG00000003089	-	15	0	14	0	260	NA	NA	NA	69
ENSBTAT00000065603	ENSBTAG00000047062	+	7	0	6	0	587	NA	NA	NA	73
ENSBTAT00000129848	ENSBTAG00000065176	+	2	1	0	0	544	NA	NA	95	NA
ENSBTAT00000092926	ENSBTAG00000031941	-	16	0	15	0	137	NA	NA	NA	17
ENSBTAT00000023874	ENSBTAG00000017956	+	7	2	4	0	158	NA	NA	27	66
ENSBTAT00000120015	ENSBTAG00000000630	+	10	0	9	0	56	NA	NA	NA	121
ENSBTAT00000072873	ENSBTAG00000006396	+	20	1	18	0	132	NA	NA	53	13
ENSBTAT00000003333	ENSBTAG00000002573	+	17	0	16	0	181	NA	NA	NA	138
ENSBTAT00000098837	ENSBTAG00000002370	-	4	0	3	0	1453	NA	NA	NA	20
ENSBTAT00000004977	ENSBTAG00000003820	+	20	1	18	0	92	NA	NA	48	272
ENSBTAT00000022650	ENSBTAG00000017035	+	10	0	9	0	89	NA	NA	NA	62
ENSBTAT00000021170	ENSBTAG00000015920	+	7	0	6	0	93	NA	NA	NA	77
ENSBTAT00000017877	ENSBTAG00000013436	+	18	0	17	0	346	NA	NA	NA	98
ENSBTAT00000086550	ENSBTAG00000013440	+	10	0	9	0	112	NA	NA	NA	128
ENSBTAT00000142683	ENSBTAG00000074514	+	4	1	2	0	53	NA	NA	11	106
ENSBTAT00000024745	ENSBTAG00000018593	+	5	0	4	0	139	NA	NA	NA	18
ENSBTAT00000077216	ENSBTAG00000001151	+	16	0	15	0	98	NA	NA	NA	129
ENSBTAT00000026221	ENSBTAG00000019674	-	14	1	12	0	54	NA	NA	58	166
ENSBTAT00000044944	ENSBTAG00000014995	-	4	0	3	0	140	NA	NA	NA	83
ENSBTAT00000091781	ENSBTAG00000058132	+	36	0	35	0	208	NA	NA	NA	177
ENSBTAT00000019973	ENSBTAG00000015004	+	6	0	5	0	114	NA	NA	NA	204
ENSBTAT00000067485	ENSBTAG00000014872	+	11	1	9	0	155	NA	NA	9	194
ENSBTAT00000018075	ENSBTAG00000002398	-	6	2	3	0	1720	NA	NA	65	9
ENSBTAT00000095706	ENSBTAG00000008084	-	5	0	4	0	1423	NA	NA	NA	103
ENSBTAT00000090861	ENSBTAG00000060491	+	2	1	0	0	1737	NA	NA	502	NA
ENSBTAT00000006317	ENSBTAG00000053679	+	6	1	4	0	1366	NA	NA	76	9
ENSBTAT00000146530	ENSBTAG00000021742	-	4	0	3	0	1582	NA	NA	NA	111
ENSBTAT00000064085	ENSBTAG00000050438	+	5	1	3	0	979	NA	NA	41	33
ENSBTAT00000095426	ENSBTAG00000004939	-	5	0	4	0	1819	NA	NA	NA	89
ENSBTAT00000024256	ENSBTAG00000018225	+	22	2	19	0	143	NA	NA	308	1531
ENSBTAT00000054713	ENSBTAG00000007216	-	12	0	11	0	70	NA	NA	NA	143
ENSBTAT00000032005	ENSBTAG00000023472	-	4	0	3	0	128	NA	NA	NA	201
ENSBTAT00000000207	ENSBTAG00000000182	+	7	0	6	0	166	NA	NA	NA	106
ENSBTAT00000075856	ENSBTAG00000027711	-	8	0	7	0	155	NA	NA	NA	43
ENSBTAT00000152395	ENSBTAG00000074954	+	3	0	2	0	220	NA	NA	NA	322
ENSBTAT00000044859	ENSBTAG00000031641	+	8	0	7	0	137	NA	NA	NA	45
ENSBTAT00000091274	ENSBTAG00000011215	+	22	0	21	0	158	NA	NA	NA	162
ENSBTAT00000082653	ENSBTAG00000016313	-	11	0	10	0	104	NA	NA	NA	176
ENSBTAT00000102670	ENSBTAG00000001055	-	12	0	11	0	58	NA	NA	NA	264
ENSBTAT00000002327	ENSBTAG00000001776	-	16	0	15	0	158	NA	NA	NA	217
ENSBTAT00000002330	ENSBTAG00000001778	+	6	0	5	0	21	NA	NA	NA	179
ENSBTAT00000112957	ENSBTAG00000001780	-	16	0	15	0	251	NA	NA	NA	267
ENSBTAT00000018545	ENSBTAG00000013958	+	8	0	7	0	155	NA	NA	NA	300
ENSBTAT00000068763	ENSBTAG00000009785	+	12	0	11	0	196	NA	NA	NA	196
ENSBTAT00000027224	ENSBTAG00000020428	-	14	0	13	0	415	NA	NA	NA	47
ENSBTAT00000130092	ENSBTAG00000020429	+	5	0	4	0	159	NA	NA	NA	216
ENSBTAT00000129756	ENSBTAG00000008573	+	2	0	1	0	953	NA	NA	NA	45
ENSBTAT00000032010	ENSBTAG00000004017	+	19	1	17	0	1573	NA	NA	21	103
ENSBTAT00000070366	ENSBTAG00000010467	+	30	1	28	0	143	NA	NA	3	75
ENSBTAT00000013852	ENSBTAG00000010483	+	9	0	8	0	5	NA	NA	NA	69
ENSBTAT00000094795	ENSBTAG00000012509	-	14	0	13	0	213	NA	NA	NA	76
ENSBTAT00000012391	ENSBTAG00000009414	+	11	0	10	0	113	NA	NA	NA	36
ENSBTAT00000079473	ENSBTAG00000001400	-	13	0	12	0	72	NA	NA	NA	145
ENSBTAT00000044153	ENSBTAG00000019150	+	14	3	10	0	187	NA	NA	105	27
ENSBTAT00000013858	ENSBTAG00000010493	-	3	1	0	0	716	NA	NA	0	NA
ENSBTAT00000091553	ENSBTAG00000010502	-	2	1	0	0	602	NA	NA	6	NA
ENSBTAT00000083702	ENSBTAG00000004755	+	18	0	17	0	231	NA	NA	NA	161
ENSBTAT00000025925	ENSBTAG00000019461	-	10	2	7	0	628	NA	NA	14	126
ENSBTAT00000154912	ENSBTAG00000019462	-	16	2	13	0	61	NA	NA	3	102
ENSBTAT00000025930	ENSBTAG00000019465	+	7	0	6	0	203	NA	NA	NA	1131
ENSBTAT00000011963	ENSBTAG00000009077	+	6	0	5	0	159	NA	NA	NA	73
ENSBTAT00000024282	ENSBTAG00000018240	+	9	0	8	0	181	NA	NA	NA	174
ENSBTAT00000004111	ENSBTAG00000003166	+	21	1	19	0	351	NA	NA	54	64
ENSBTAT00000004114	ENSBTAG00000003168	+	15	0	14	0	116	NA	NA	NA	295
ENSBTAT00000112592	ENSBTAG00000039635	+	5	0	4	0	219	NA	NA	NA	40
ENSBTAT00000075874	ENSBTAG00000020457	-	8	0	7	0	317	NA	NA	NA	355
ENSBTAT00000082273	ENSBTAG00000038321	+	10	0	9	0	209	NA	NA	NA	838
ENSBTAT00000043858	ENSBTAG00000031001	-	41	0	40	0	1268	NA	NA	NA	187
ENSBTAT00000067093	ENSBTAG00000019787	+	6	0	5	0	290	NA	NA	NA	133
ENSBTAT00000064364	ENSBTAG00000019785	-	21	1	19	0	367	NA	NA	11	2785
ENSBTAT00000000437	ENSBTAG00000000332	+	4	0	3	0	1285	NA	NA	NA	22
ENSBTAT00000152360	ENSBTAG00000020756	+	12	0	11	0	54	NA	NA	NA	283
ENSBTAT00000135948	ENSBTAG00000020754	-	4	2	0	1	2050	4046	4046	17	6079
ENSBTAT00000007572	ENSBTAG00000005761	+	5	1	3	0	391	NA	NA	39	328
ENSBTAT00000093083	ENSBTAG00000021789	-	2	1	0	0	2710	NA	NA	20	NA
ENSBTAT00000024793	ENSBTAG00000018633	+	5	0	4	0	88	NA	NA	NA	320
ENSBTAT00000109779	ENSBTAG00000018912	-	29	0	28	0	83	NA	NA	NA	278
ENSBTAT00000075626	ENSBTAG00000011963	-	4	0	3	0	366	NA	NA	NA	71
ENSBTAT00000005744	ENSBTAG00000004377	-	16	0	15	0	134	NA	NA	NA	234
ENSBTAT00000100542	ENSBTAG00000004379	-	5	0	4	0	52	NA	NA	NA	501
ENSBTAT00000080704	ENSBTAG00000030933	+	4	0	3	0	427	NA	NA	NA	202
ENSBTAT00000147223	ENSBTAG00000027431	+	8	1	5	1	76	19	19	34	136
ENSBTAT00000091582	ENSBTAG00000007714	-	6	1	4	0	1966	NA	NA	138	183
ENSBTAT00000134585	ENSBTAG00000040209	-	5	0	4	0	2494	NA	NA	NA	171
ENSBTAT00000094130	ENSBTAG00000006805	-	15	0	14	0	1744	NA	NA	NA	52
ENSBTAT00000012490	ENSBTAG00000009493	+	9	0	8	0	187	NA	NA	NA	256
ENSBTAT00000131352	ENSBTAG00000009495	+	14	0	13	0	189	NA	NA	NA	50
ENSBTAT00000070790	ENSBTAG00000015318	+	9	0	8	0	263	NA	NA	NA	91
ENSBTAT00000032251	ENSBTAG00000001781	+	11	1	8	1	139	9	9	6	274
ENSBTAT00000013354	ENSBTAG00000010123	+	4	0	3	0	717	NA	NA	NA	7
ENSBTAT00000148731	ENSBTAG00000038428	+	11	0	10	0	385	NA	NA	NA	307
ENSBTAT00000075012	ENSBTAG00000013697	+	20	1	18	0	42	NA	NA	29	99
ENSBTAT00000088789	ENSBTAG00000018834	+	14	0	12	1	82	9	9	NA	202
ENSBTAT00000067924	ENSBTAG00000002682	+	17	0	16	0	336	NA	NA	NA	51
ENSBTAT00000069093	ENSBTAG00000002072	-	22	0	21	0	92	NA	NA	NA	225
ENSBTAT00000027570	ENSBTAG00000020689	-	13	0	12	0	38	NA	NA	NA	241
ENSBTAT00000125079	ENSBTAG00000008185	-	10	0	9	0	81	NA	NA	NA	385
ENSBTAT00000026119	ENSBTAG00000019604	+	13	0	12	0	37	NA	NA	NA	5
ENSBTAT00000083850	ENSBTAG00000015764	-	22	1	20	0	125	NA	NA	26	193
ENSBTAT00000032269	ENSBTAG00000012176	+	7	0	6	0	101	NA	NA	NA	504
ENSBTAT00000124062	ENSBTAG00000065646	-	3	2	0	0	11584	NA	NA	9767	NA
ENSBTAT00000017753	ENSBTAG00000013346	-	3	0	2	0	616	NA	NA	NA	803
ENSBTAT00000113249	ENSBTAG00000013347	-	14	0	13	0	159	NA	NA	NA	160
ENSBTAT00000083418	ENSBTAG00000021417	-	5	0	4	0	47	NA	NA	NA	441
ENSBTAT00000016048	ENSBTAG00000012101	-	27	0	26	0	137	NA	NA	NA	105
ENSBTAT00000112361	ENSBTAG00000050077	-	2	0	1	0	1880	NA	NA	NA	423
ENSBTAT00000017485	ENSBTAG00000013157	-	4	0	3	0	1082	NA	NA	NA	256
ENSBTAT00000094958	ENSBTAG00000015599	-	19	1	17	0	212	NA	NA	171	240
ENSBTAT00000073767	ENSBTAG00000005830	-	18	0	17	0	394	NA	NA	NA	285
ENSBTAT00000076842	ENSBTAG00000050243	+	3	1	1	0	1208	NA	NA	39	279
ENSBTAT00000018050	ENSBTAG00000013577	-	8	0	7	0	234	NA	NA	NA	563
ENSBTAT00000123813	ENSBTAG00000010584	-	6	1	4	0	101	NA	NA	69	282
ENSBTAT00000020651	ENSBTAG00000015543	+	7	1	5	0	357	NA	NA	193	3684
ENSBTAT00000093765	ENSBTAG00000009286	-	14	0	13	0	1519	NA	NA	NA	197
ENSBTAT00000075271	ENSBTAG00000002676	+	11	0	9	1	92	117	117	NA	98
ENSBTAT00000068407	ENSBTAG00000050313	-	4	1	2	0	116	NA	NA	15	274
ENSBTAT00000077164	ENSBTAG00000006848	+	17	1	15	0	133	NA	NA	288	705
ENSBTAT00000082343	ENSBTAG00000006862	-	12	1	9	1	49	21	21	68	92
ENSBTAT00000017397	ENSBTAG00000013084	-	12	0	11	0	764	NA	NA	NA	27
ENSBTAT00000028239	ENSBTAG00000021191	+	6	1	4	0	551	NA	NA	55	404
ENSBTAT00000031920	ENSBTAG00000014595	-	28	0	27	0	83	NA	NA	NA	405
ENSBTAT00000023976	ENSBTAG00000018013	+	5	1	3	0	169	NA	NA	77	78
ENSBTAT00000005857	ENSBTAG00000004463	-	7	1	5	0	34	NA	NA	19	34
ENSBTAT00000000088	ENSBTAG00000000080	+	7	0	6	0	317	NA	NA	NA	187
ENSBTAT00000136540	ENSBTAG00000001498	+	12	0	11	0	87	NA	NA	NA	85
ENSBTAT00000070534	ENSBTAG00000009872	+	7	1	5	0	1092	NA	NA	8	63
ENSBTAT00000008883	ENSBTAG00000006754	-	4	1	2	0	215	NA	NA	84	328
ENSBTAT00000066914	ENSBTAG00000009172	-	11	0	10	0	38	NA	NA	NA	117
ENSBTAT00000012090	ENSBTAG00000009174	-	9	0	8	0	173	NA	NA	NA	97
ENSBTAT00000136481	ENSBTAG00000002378	+	15	1	13	0	11	NA	NA	11	126
ENSBTAT00000017739	ENSBTAG00000013340	+	5	0	4	0	104	NA	NA	NA	119
ENSBTAT00000121300	ENSBTAG00000039958	-	17	0	16	0	609	NA	NA	NA	118
ENSBTAT00000031907	ENSBTAG00000023417	+	14	0	13	0	239	NA	NA	NA	3
ENSBTAT00000002587	ENSBTAG00000048800	+	10	1	8	0	654	NA	NA	10	147
ENSBTAT00000152405	ENSBTAG00000023415	+	5	0	3	1	167	67	67	NA	207
ENSBTAT00000068751	ENSBTAG00000002844	+	28	0	27	0	58	NA	NA	NA	240
ENSBTAT00000132891	ENSBTAG00000006139	+	25	0	24	0	4	NA	NA	NA	24
ENSBTAT00000021752	ENSBTAG00000016349	-	13	1	11	0	113	NA	NA	6	232
ENSBTAT00000077462	ENSBTAG00000016526	-	10	0	9	0	41	NA	NA	NA	80
ENSBTAT00000106668	ENSBTAG00000000330	+	17	0	16	0	161	NA	NA	NA	195
ENSBTAT00000072217	ENSBTAG00000021799	+	7	1	5	0	59	NA	NA	6	242
ENSBTAT00000027944	ENSBTAG00000020983	-	6	0	5	0	84	NA	NA	NA	153
ENSBTAT00000008680	ENSBTAG00000006612	+	12	1	10	0	191	NA	NA	6	108
ENSBTAT00000103223	ENSBTAG00000006633	-	8	0	7	0	167	NA	NA	NA	106
ENSBTAT00000008723	ENSBTAG00000006638	+	7	1	5	0	50	NA	NA	8	107
ENSBTAT00000016188	ENSBTAG00000012205	+	18	1	16	0	305	NA	NA	14	141
ENSBTAT00000084791	ENSBTAG00000019180	+	24	0	23	0	77	NA	NA	NA	67
ENSBTAT00000025532	ENSBTAG00000019183	-	11	0	10	0	226	NA	NA	NA	111
ENSBTAT00000131597	ENSBTAG00000008518	+	18	0	17	0	244	NA	NA	NA	134
ENSBTAT00000026147	ENSBTAG00000030578	+	12	0	11	0	203	NA	NA	NA	171
ENSBTAT00000007575	ENSBTAG00000005763	-	5	1	3	0	430	NA	NA	7	379
ENSBTAT00000007578	ENSBTAG00000047035	+	17	0	16	0	212	NA	NA	NA	21
ENSBTAT00000076237	ENSBTAG00000003457	+	3	1	1	0	667	NA	NA	119	178
ENSBTAT00000007054	ENSBTAG00000005367	-	15	2	11	0	148	1	1	1	133
ENSBTAT00000124849	ENSBTAG00000003264	+	9	0	8	0	146	NA	NA	NA	110
ENSBTAT00000105203	ENSBTAG00000045510	+	7	0	6	0	524	NA	NA	NA	114
ENSBTAT00000008984	ENSBTAG00000006839	-	4	0	3	0	294	NA	NA	NA	146
ENSBTAT00000128771	ENSBTAG00000040603	+	5	0	4	0	1813	NA	NA	NA	8
ENSBTAT00000004602	ENSBTAG00000003541	+	5	1	3	0	1516	NA	NA	193	15
ENSBTAT00000026449	ENSBTAG00000019851	+	15	0	14	0	16	NA	NA	NA	78
ENSBTAT00000115037	ENSBTAG00000016513	-	5	0	4	0	1315	NA	NA	NA	164
ENSBTAT00000110561	ENSBTAG00000018152	+	4	2	1	0	101	NA	NA	2	933
ENSBTAT00000003664	ENSBTAG00000002830	-	13	0	11	1	134	223	223	NA	49
ENSBTAT00000063274	ENSBTAG00000047508	-	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000109550	ENSBTAG00000064736	-	3	2	0	0	3157	NA	NA	26	NA
ENSBTAT00000074588	ENSBTAG00000030403	+	5	1	3	0	1187	NA	NA	131	33
ENSBTAT00000067029	ENSBTAG00000051917	+	2	1	0	0	1684	NA	NA	2	NA
ENSBTAT00000100604	ENSBTAG00000038034	-	2	0	1	0	3097	NA	NA	NA	145
ENSBTAT00000087662	ENSBTAG00000015950	+	5	1	3	0	387	NA	NA	3	135
ENSBTAT00000078219	ENSBTAG00000009211	+	4	0	3	0	329	NA	NA	NA	60
ENSBTAT00000031754	ENSBTAG00000023343	-	5	0	4	0	89	NA	NA	NA	205
ENSBTAT00000075432	ENSBTAG00000014087	-	10	2	7	0	505	NA	NA	150	110
ENSBTAT00000077989	ENSBTAG00000017847	+	22	0	21	0	86	NA	NA	NA	321
ENSBTAT00000123103	ENSBTAG00000030393	+	14	0	13	0	53	NA	NA	NA	65
ENSBTAT00000069123	ENSBTAG00000011689	+	16	1	14	0	726	NA	NA	55	38
ENSBTAT00000153514	ENSBTAG00000077464	-	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000008502	ENSBTAG00000006487	-	5	1	3	0	177	NA	NA	25	97
ENSBTAT00000121495	ENSBTAG00000006486	-	5	0	4	0	187	NA	NA	NA	389
ENSBTAT00000068283	ENSBTAG00000015908	+	8	0	7	0	387	NA	NA	NA	153
ENSBTAT00000031738	ENSBTAG00000023333	+	5	0	4	0	45	NA	NA	NA	132
ENSBTAT00000019836	ENSBTAG00000014900	-	18	1	16	0	98	NA	NA	53	25
ENSBTAT00000108058	ENSBTAG00000007757	-	14	1	12	0	125	NA	NA	8	177
ENSBTAT00000010193	ENSBTAG00000007754	-	4	0	3	0	91	NA	NA	NA	10
